,s1,s2,s3,s4,e1,e2,e3,e4
1279,0.1,0.2,0.1,0.1,0.14745,0.2949,0.14745,0.4102
1280,0.1,0.2,0.1,0.15000000000000002,0.14745,0.2949,0.14745,0.4102
1281,0.1,0.2,0.1,0.2,0.14745,0.2949,0.14745,0.4102
1282,0.1,0.2,0.1,0.25,0.14745,0.2949,0.14745,0.4102
1283,0.1,0.2,0.1,0.3,0.14745,0.2949,0.14745,0.4102
1284,0.1,0.2,0.1,0.35,0.14745,0.2949,0.14745,0.4102
1285,0.1,0.2,0.1,0.39999999999999997,0.14745,0.2949,0.14745,0.4102
1286,0.1,0.2,0.1,0.44999999999999996,0.14745,0.2949,0.14745,0.4102
1287,0.1,0.2,0.1,0.49999999999999994,0.14745,0.2949,0.14745,0.4102
1288,0.1,0.2,0.1,0.5499999999999999,0.14745,0.2949,0.14745,0.4102
1289,0.1,0.2,0.1,0.6,0.14745,0.2949,0.14745,0.4102
1290,0.1,0.2,0.15000000000000002,0.05,0.13106666666665862,0.26213333333331723,0.1965999999999965,0.4102000000000277
1291,0.1,0.2,0.15000000000000002,0.1,0.13106666666665862,0.26213333333331723,0.1965999999999965,0.4102000000000277
1292,0.1,0.2,0.15000000000000002,0.15000000000000002,0.13106666666665862,0.26213333333331723,0.1965999999999965,0.4102000000000277
1293,0.1,0.2,0.15000000000000002,0.2,0.13106666666665862,0.26213333333331723,0.1965999999999965,0.4102000000000277
1294,0.1,0.2,0.15000000000000002,0.25,0.13106666666665862,0.26213333333331723,0.1965999999999965,0.4102000000000277
1295,0.1,0.2,0.15000000000000002,0.3,0.13106666666665862,0.26213333333331723,0.1965999999999965,0.4102000000000277
1296,0.1,0.2,0.15000000000000002,0.35,0.13106666666665862,0.26213333333331723,0.1965999999999965,0.4102000000000277
1297,0.1,0.2,0.15000000000000002,0.39999999999999997,0.13106666666665862,0.26213333333331723,0.1965999999999965,0.4102000000000277
1298,0.1,0.2,0.15000000000000002,0.44999999999999996,0.13106666666665862,0.26213333333331723,0.1965999999999965,0.4102000000000277
1299,0.1,0.2,0.15000000000000002,0.49999999999999994,0.13106666666665862,0.26213333333331723,0.1965999999999965,0.4102000000000277
1300,0.1,0.2,0.15000000000000002,0.5499999999999999,0.13106666666665862,0.26213333333331723,0.1965999999999965,0.4102000000000277
1301,0.1,0.2,0.2,0.05,0.11796000000000538,0.23592000000001076,0.23592000000001076,0.41019999999997314
1302,0.1,0.2,0.2,0.1,0.11796000000000538,0.23592000000001076,0.23592000000001076,0.41019999999997314
1303,0.1,0.2,0.2,0.15000000000000002,0.11796000000000538,0.23592000000001076,0.23592000000001076,0.41019999999997314
1304,0.1,0.2,0.2,0.2,0.11796000000000538,0.23592000000001076,0.23592000000001076,0.41019999999997314
1305,0.1,0.2,0.2,0.25,0.11796000000000538,0.23592000000001076,0.23592000000001076,0.41019999999997314
1306,0.1,0.2,0.2,0.3,0.11796000000000538,0.23592000000001076,0.23592000000001076,0.41019999999997314
1307,0.1,0.2,0.2,0.35,0.11796000000000538,0.23592000000001076,0.23592000000001076,0.41019999999997314
1308,0.1,0.2,0.2,0.39999999999999997,0.11796000000000538,0.23592000000001076,0.23592000000001076,0.41019999999997314
1309,0.1,0.2,0.2,0.44999999999999996,0.11796000000000538,0.23592000000001076,0.23592000000001076,0.41019999999997314
1310,0.1,0.2,0.2,0.49999999999999994,0.11796000000000538,0.23592000000001076,0.23592000000001076,0.41019999999997314
1311,0.1,0.2,0.25,0.05,0.10723636363635104,0.21447272727270209,0.2680909090909388,0.41020000000000806
1312,0.1,0.2,0.25,0.1,0.10723636363635104,0.21447272727270209,0.2680909090909388,0.41020000000000806
1313,0.1,0.2,0.25,0.15000000000000002,0.10723636363635104,0.21447272727270209,0.2680909090909388,0.41020000000000806
1314,0.1,0.2,0.25,0.2,0.10723636363635104,0.21447272727270209,0.2680909090909388,0.41020000000000806
1315,0.1,0.2,0.25,0.25,0.10723636363635104,0.21447272727270209,0.2680909090909388,0.41020000000000806
1316,0.1,0.2,0.25,0.3,0.10723636363635104,0.21447272727270209,0.2680909090909388,0.41020000000000806
1317,0.1,0.2,0.25,0.35,0.10723636363635104,0.21447272727270209,0.2680909090909388,0.41020000000000806
1318,0.1,0.2,0.25,0.39999999999999997,0.10723636363635104,0.21447272727270209,0.2680909090909388,0.41020000000000806
1319,0.1,0.2,0.25,0.44999999999999996,0.10723636363635104,0.21447272727270209,0.2680909090909388,0.41020000000000806
1320,0.1,0.2,0.3,0.05,0.0982999999999941,0.1965999999999882,0.29490000000000743,0.4102000000000104
1321,0.1,0.2,0.3,0.1,0.0982999999999941,0.1965999999999882,0.29490000000000743,0.4102000000000104
1322,0.1,0.2,0.3,0.15000000000000002,0.0982999999999941,0.1965999999999882,0.29490000000000743,0.4102000000000104
1323,0.1,0.2,0.3,0.2,0.0982999999999941,0.1965999999999882,0.29490000000000743,0.4102000000000104
1324,0.1,0.2,0.3,0.25,0.0982999999999941,0.1965999999999882,0.29490000000000743,0.4102000000000104
1325,0.1,0.2,0.3,0.3,0.0982999999999941,0.1965999999999882,0.29490000000000743,0.4102000000000104
1326,0.1,0.2,0.3,0.35,0.0982999999999941,0.1965999999999882,0.29490000000000743,0.4102000000000104
1327,0.1,0.2,0.35,0.05,0.0907384615384697,0.1814769230769394,0.31758461538458194,0.4102000000000091
1328,0.1,0.2,0.35,0.1,0.0907384615384697,0.1814769230769394,0.31758461538458194,0.4102000000000091
1329,0.1,0.2,0.35,0.15000000000000002,0.0907384615384697,0.1814769230769394,0.31758461538458194,0.4102000000000091
1330,0.1,0.2,0.35,0.2,0.0907384615384697,0.1814769230769394,0.31758461538458194,0.4102000000000091
1331,0.1,0.2,0.35,0.25,0.0907384615384697,0.1814769230769394,0.31758461538458194,0.4102000000000091
1332,0.1,0.2,0.35,0.3,0.0907384615384697,0.1814769230769394,0.31758461538458194,0.4102000000000091
1333,0.1,0.2,0.35,0.35,0.0907384615384697,0.1814769230769394,0.31758461538458194,0.4102000000000091
1334,0.1,0.2,0.39999999999999997,0.05,0.08425714285714136,0.16851428571428273,0.33702857142856546,0.41020000000001045
1335,0.1,0.2,0.39999999999999997,0.1,0.08425714285714136,0.16851428571428273,0.33702857142856546,0.41020000000001045
1336,0.1,0.2,0.39999999999999997,0.15000000000000002,0.08425714285714136,0.16851428571428273,0.33702857142856546,0.41020000000001045
1337,0.1,0.2,0.39999999999999997,0.2,0.08425714285714136,0.16851428571428273,0.33702857142856546,0.41020000000001045
1338,0.1,0.2,0.39999999999999997,0.25,0.08425714285714136,0.16851428571428273,0.33702857142856546,0.41020000000001045
1339,0.1,0.2,0.39999999999999997,0.3,0.08425714285714136,0.16851428571428273,0.33702857142856546,0.41020000000001045
1340,0.1,0.2,0.44999999999999996,0.05,0.07864000000000058,0.15728000000000117,0.35387999999997877,0.41020000000001955
1341,0.1,0.2,0.44999999999999996,0.1,0.07864000000000058,0.15728000000000117,0.35387999999997877,0.41020000000001955
1342,0.1,0.2,0.44999999999999996,0.15000000000000002,0.07864000000000058,0.15728000000000117,0.35387999999997877,0.41020000000001955
1343,0.1,0.2,0.44999999999999996,0.2,0.07864000000000058,0.15728000000000117,0.35387999999997877,0.41020000000001955
1344,0.1,0.2,0.44999999999999996,0.25,0.07864000000000058,0.15728000000000117,0.35387999999997877,0.41020000000001955
1345,0.1,0.2,0.49999999999999994,0.05,0.073725,0.14745,0.368625,0.4102
1346,0.1,0.2,0.49999999999999994,0.1,0.073725,0.14745,0.368625,0.4102
1347,0.1,0.2,0.49999999999999994,0.15000000000000002,0.073725,0.14745,0.368625,0.4102
1348,0.1,0.2,0.5499999999999999,0.05,0.06938823529412623,0.13877647058825246,0.38163529411760144,0.41020000000002
1349,0.1,0.2,0.5499999999999999,0.1,0.06938823529412623,0.13877647058825246,0.38163529411760144,0.41020000000002
1350,0.1,0.2,0.5499999999999999,0.15000000000000002,0.06938823529412623,0.13877647058825246,0.38163529411760144,0.41020000000002
1351,0.1,0.2,0.6,0.05,0.06553333333332846,0.13106666666665692,0.3931999999999904,0.41020000000002427
1352,0.1,0.25,0.05,0.05,0.14745000000000003,0.368625,0.07372500000000001,0.4102
1353,0.1,0.25,0.05,0.1,0.14745000000000003,0.368625,0.07372500000000001,0.4102
1354,0.1,0.25,0.05,0.15000000000000002,0.14745000000000003,0.368625,0.07372500000000001,0.4102
1355,0.1,0.25,0.05,0.2,0.14745000000000003,0.368625,0.07372500000000001,0.4102
1356,0.1,0.25,0.05,0.25,0.14745000000000003,0.368625,0.07372500000000001,0.4102
1357,0.1,0.25,0.05,0.3,0.14745000000000003,0.368625,0.07372500000000001,0.4102
1358,0.1,0.25,0.05,0.35,0.14745000000000003,0.368625,0.07372500000000001,0.4102
1359,0.1,0.25,0.05,0.39999999999999997,0.14745000000000003,0.368625,0.07372500000000001,0.4102
1360,0.1,0.25,0.05,0.44999999999999996,0.14745000000000003,0.368625,0.07372500000000001,0.4102
1361,0.1,0.25,0.05,0.49999999999999994,0.14745000000000003,0.368625,0.07372500000000001,0.4102
1362,0.1,0.25,0.05,0.5499999999999999,0.14745000000000003,0.368625,0.07372500000000001,0.4102
1363,0.1,0.25,0.05,0.6,0.14745000000000003,0.368625,0.07372500000000001,0.4102
1364,0.1,0.25,0.1,0.05,0.1310666666666491,0.32766666666670397,0.1310666666666491,0.4101999999999979
1365,0.1,0.25,0.1,0.1,0.1310666666666491,0.32766666666670397,0.1310666666666491,0.4101999999999979
1366,0.1,0.25,0.1,0.15000000000000002,0.1310666666666491,0.32766666666670397,0.1310666666666491,0.4101999999999979
1367,0.1,0.25,0.1,0.2,0.1310666666666491,0.32766666666670397,0.1310666666666491,0.4101999999999979
1368,0.1,0.25,0.1,0.25,0.1310666666666491,0.32766666666670397,0.1310666666666491,0.4101999999999979
1369,0.1,0.25,0.1,0.3,0.1310666666666491,0.32766666666670397,0.1310666666666491,0.4101999999999979
1370,0.1,0.25,0.1,0.35,0.1310666666666491,0.32766666666670397,0.1310666666666491,0.4101999999999979
1371,0.1,0.25,0.1,0.39999999999999997,0.1310666666666491,0.32766666666670397,0.1310666666666491,0.4101999999999979
1372,0.1,0.25,0.1,0.44999999999999996,0.1310666666666491,0.32766666666670397,0.1310666666666491,0.4101999999999979
1373,0.1,0.25,0.1,0.49999999999999994,0.1310666666666491,0.32766666666670397,0.1310666666666491,0.4101999999999979
1374,0.1,0.25,0.1,0.5499999999999999,0.1310666666666491,0.32766666666670397,0.1310666666666491,0.4101999999999979
1375,0.1,0.25,0.15000000000000002,0.05,0.11796000000002359,0.2949000000000005,0.17693999999997537,0.4102000000000006
1376,0.1,0.25,0.15000000000000002,0.1,0.11796000000002359,0.2949000000000005,0.17693999999997537,0.4102000000000006
1377,0.1,0.25,0.15000000000000002,0.15000000000000002,0.11796000000002359,0.2949000000000005,0.17693999999997537,0.4102000000000006
1378,0.1,0.25,0.15000000000000002,0.2,0.11796000000002359,0.2949000000000005,0.17693999999997537,0.4102000000000006
1379,0.1,0.25,0.15000000000000002,0.25,0.11796000000002359,0.2949000000000005,0.17693999999997537,0.4102000000000006
1380,0.1,0.25,0.15000000000000002,0.3,0.11796000000002359,0.2949000000000005,0.17693999999997537,0.4102000000000006
1381,0.1,0.25,0.15000000000000002,0.35,0.11796000000002359,0.2949000000000005,0.17693999999997537,0.4102000000000006
1382,0.1,0.25,0.15000000000000002,0.39999999999999997,0.11796000000002359,0.2949000000000005,0.17693999999997537,0.4102000000000006
1383,0.1,0.25,0.15000000000000002,0.44999999999999996,0.11796000000002359,0.2949000000000005,0.17693999999997537,0.4102000000000006
1384,0.1,0.25,0.15000000000000002,0.49999999999999994,0.11796000000002359,0.2949000000000005,0.17693999999997537,0.4102000000000006
1385,0.1,0.25,0.2,0.05,0.10723636363635104,0.2680909090909388,0.21447272727270209,0.41020000000000806
1386,0.1,0.25,0.2,0.1,0.10723636363635104,0.2680909090909388,0.21447272727270209,0.41020000000000806
1387,0.1,0.25,0.2,0.15000000000000002,0.10723636363635104,0.2680909090909388,0.21447272727270209,0.41020000000000806
1388,0.1,0.25,0.2,0.2,0.10723636363635104,0.2680909090909388,0.21447272727270209,0.41020000000000806
1389,0.1,0.25,0.2,0.25,0.10723636363635104,0.2680909090909388,0.21447272727270209,0.41020000000000806
1390,0.1,0.25,0.2,0.3,0.10723636363635104,0.2680909090909388,0.21447272727270209,0.41020000000000806
1391,0.1,0.25,0.2,0.35,0.10723636363635104,0.2680909090909388,0.21447272727270209,0.41020000000000806
1392,0.1,0.25,0.2,0.39999999999999997,0.10723636363635104,0.2680909090909388,0.21447272727270209,0.41020000000000806
1393,0.1,0.25,0.2,0.44999999999999996,0.10723636363635104,0.2680909090909388,0.21447272727270209,0.41020000000000806
1394,0.1,0.25,0.25,0.05,0.09829999999998054,0.24575000000000594,0.24575000000000594,0.41020000000000767
1395,0.1,0.25,0.25,0.1,0.09829999999998054,0.24575000000000594,0.24575000000000594,0.41020000000000767
1396,0.1,0.25,0.25,0.15000000000000002,0.09829999999998054,0.24575000000000594,0.24575000000000594,0.41020000000000767
1397,0.1,0.25,0.25,0.2,0.09829999999998054,0.24575000000000594,0.24575000000000594,0.41020000000000767
1398,0.1,0.25,0.25,0.25,0.09829999999998054,0.24575000000000594,0.24575000000000594,0.41020000000000767
1399,0.1,0.25,0.25,0.3,0.09829999999998054,0.24575000000000594,0.24575000000000594,0.41020000000000767
1400,0.1,0.25,0.25,0.35,0.09829999999998054,0.24575000000000594,0.24575000000000594,0.41020000000000767
1401,0.1,0.25,0.25,0.39999999999999997,0.09829999999998054,0.24575000000000594,0.24575000000000594,0.41020000000000767
1402,0.1,0.25,0.3,0.05,0.09073846153846185,0.22684615384614973,0.2722153846154111,0.4101999999999774
1403,0.1,0.25,0.3,0.1,0.09073846153846185,0.22684615384614973,0.2722153846154111,0.4101999999999774
1404,0.1,0.25,0.3,0.15000000000000002,0.09073846153846185,0.22684615384614973,0.2722153846154111,0.4101999999999774
1405,0.1,0.25,0.3,0.2,0.09073846153846185,0.22684615384614973,0.2722153846154111,0.4101999999999774
1406,0.1,0.25,0.3,0.25,0.09073846153846185,0.22684615384614973,0.2722153846154111,0.4101999999999774
1407,0.1,0.25,0.3,0.3,0.09073846153846185,0.22684615384614973,0.2722153846154111,0.4101999999999774
1408,0.1,0.25,0.3,0.35,0.09073846153846185,0.22684615384614973,0.2722153846154111,0.4101999999999774
1409,0.1,0.25,0.35,0.05,0.08425714285713874,0.2106428571428652,0.29489999999999833,0.4101999999999977
1410,0.1,0.25,0.35,0.1,0.08425714285713874,0.2106428571428652,0.29489999999999833,0.4101999999999977
1411,0.1,0.25,0.35,0.15000000000000002,0.08425714285713874,0.2106428571428652,0.29489999999999833,0.4101999999999977
1412,0.1,0.25,0.35,0.2,0.08425714285713874,0.2106428571428652,0.29489999999999833,0.4101999999999977
1413,0.1,0.25,0.35,0.25,0.08425714285713874,0.2106428571428652,0.29489999999999833,0.4101999999999977
1414,0.1,0.25,0.35,0.3,0.08425714285713874,0.2106428571428652,0.29489999999999833,0.4101999999999977
1415,0.1,0.25,0.39999999999999997,0.05,0.07863999999999924,0.1965999999999899,0.31455999999999695,0.41020000000001394
1416,0.1,0.25,0.39999999999999997,0.1,0.07863999999999924,0.1965999999999899,0.31455999999999695,0.41020000000001394
1417,0.1,0.25,0.39999999999999997,0.15000000000000002,0.07863999999999924,0.1965999999999899,0.31455999999999695,0.41020000000001394
1418,0.1,0.25,0.39999999999999997,0.2,0.07863999999999924,0.1965999999999899,0.31455999999999695,0.41020000000001394
1419,0.1,0.25,0.39999999999999997,0.25,0.07863999999999924,0.1965999999999899,0.31455999999999695,0.41020000000001394
1420,0.1,0.25,0.44999999999999996,0.05,0.07372500000000001,0.1843125,0.3317625,0.4102
1421,0.1,0.25,0.44999999999999996,0.1,0.07372500000000001,0.1843125,0.3317625,0.4102
1422,0.1,0.25,0.44999999999999996,0.15000000000000002,0.07372500000000001,0.1843125,0.3317625,0.4102
1423,0.1,0.25,0.44999999999999996,0.2,0.07372500000000001,0.1843125,0.3317625,0.4102
1424,0.1,0.25,0.49999999999999994,0.05,0.06938823529412422,0.173470588235286,0.346941176470572,0.41020000000001783
1425,0.1,0.25,0.49999999999999994,0.1,0.06938823529412422,0.173470588235286,0.346941176470572,0.41020000000001783
1426,0.1,0.25,0.49999999999999994,0.15000000000000002,0.06938823529412422,0.173470588235286,0.346941176470572,0.41020000000001783
1427,0.1,0.25,0.5499999999999999,0.05,0.065533333333315,0.1638333333333447,0.36043333333336186,0.4101999999999784
1428,0.1,0.25,0.5499999999999999,0.1,0.065533333333315,0.1638333333333447,0.36043333333336186,0.4101999999999784
1429,0.1,0.25,0.6,0.05,0.06208421052631348,0.15521052631580662,0.3725052631578673,0.41020000000001267
1430,0.1,0.3,0.05,0.05,0.13106666666665692,0.39319999999999045,0.06553333333332846,0.4102000000000243
1431,0.1,0.3,0.05,0.1,0.13106666666665692,0.39319999999999045,0.06553333333332846,0.4102000000000243
1432,0.1,0.3,0.05,0.15000000000000002,0.13106666666665692,0.39319999999999045,0.06553333333332846,0.4102000000000243
1433,0.1,0.3,0.05,0.2,0.13106666666665692,0.39319999999999045,0.06553333333332846,0.4102000000000243
1434,0.1,0.3,0.05,0.25,0.13106666666665692,0.39319999999999045,0.06553333333332846,0.4102000000000243
1435,0.1,0.3,0.05,0.3,0.13106666666665692,0.39319999999999045,0.06553333333332846,0.4102000000000243
1436,0.1,0.3,0.05,0.35,0.13106666666665692,0.39319999999999045,0.06553333333332846,0.4102000000000243
1437,0.1,0.3,0.05,0.39999999999999997,0.13106666666665692,0.39319999999999045,0.06553333333332846,0.4102000000000243
1438,0.1,0.3,0.05,0.44999999999999996,0.13106666666665692,0.39319999999999045,0.06553333333332846,0.4102000000000243
1439,0.1,0.3,0.05,0.49999999999999994,0.13106666666665692,0.39319999999999045,0.06553333333332846,0.4102000000000243
1440,0.1,0.3,0.05,0.5499999999999999,0.13106666666665692,0.39319999999999045,0.06553333333332846,0.4102000000000243
1441,0.1,0.3,0.1,0.05,0.1179600000000241,0.353879999999951,0.1179600000000241,0.41020000000000084
1442,0.1,0.3,0.1,0.1,0.1179600000000241,0.353879999999951,0.1179600000000241,0.41020000000000084
1443,0.1,0.3,0.1,0.15000000000000002,0.1179600000000241,0.353879999999951,0.1179600000000241,0.41020000000000084
1444,0.1,0.3,0.1,0.2,0.1179600000000241,0.353879999999951,0.1179600000000241,0.41020000000000084
1445,0.1,0.3,0.1,0.25,0.1179600000000241,0.353879999999951,0.1179600000000241,0.41020000000000084
1446,0.1,0.3,0.1,0.3,0.1179600000000241,0.353879999999951,0.1179600000000241,0.41020000000000084
1447,0.1,0.3,0.1,0.35,0.1179600000000241,0.353879999999951,0.1179600000000241,0.41020000000000084
1448,0.1,0.3,0.1,0.39999999999999997,0.1179600000000241,0.353879999999951,0.1179600000000241,0.41020000000000084
1449,0.1,0.3,0.1,0.44999999999999996,0.1179600000000241,0.353879999999951,0.1179600000000241,0.41020000000000084
1450,0.1,0.3,0.1,0.49999999999999994,0.1179600000000241,0.353879999999951,0.1179600000000241,0.41020000000000084
1451,0.1,0.3,0.15000000000000002,0.05,0.10723636363635645,0.3217090909090843,0.16085454545454214,0.4102000000000171
1452,0.1,0.3,0.15000000000000002,0.1,0.10723636363635645,0.3217090909090843,0.16085454545454214,0.4102000000000171
1453,0.1,0.3,0.15000000000000002,0.15000000000000002,0.10723636363635645,0.3217090909090843,0.16085454545454214,0.4102000000000171
1454,0.1,0.3,0.15000000000000002,0.2,0.10723636363635645,0.3217090909090843,0.16085454545454214,0.4102000000000171
1455,0.1,0.3,0.15000000000000002,0.25,0.10723636363635645,0.3217090909090843,0.16085454545454214,0.4102000000000171
1456,0.1,0.3,0.15000000000000002,0.3,0.10723636363635645,0.3217090909090843,0.16085454545454214,0.4102000000000171
1457,0.1,0.3,0.15000000000000002,0.35,0.10723636363635645,0.3217090909090843,0.16085454545454214,0.4102000000000171
1458,0.1,0.3,0.15000000000000002,0.39999999999999997,0.10723636363635645,0.3217090909090843,0.16085454545454214,0.4102000000000171
1459,0.1,0.3,0.15000000000000002,0.44999999999999996,0.10723636363635645,0.3217090909090843,0.16085454545454214,0.4102000000000171
1460,0.1,0.3,0.2,0.05,0.0982999999999941,0.29490000000000743,0.1965999999999882,0.4102000000000104
1461,0.1,0.3,0.2,0.1,0.0982999999999941,0.29490000000000743,0.1965999999999882,0.4102000000000104
1462,0.1,0.3,0.2,0.15000000000000002,0.0982999999999941,0.29490000000000743,0.1965999999999882,0.4102000000000104
1463,0.1,0.3,0.2,0.2,0.0982999999999941,0.29490000000000743,0.1965999999999882,0.4102000000000104
1464,0.1,0.3,0.2,0.25,0.0982999999999941,0.29490000000000743,0.1965999999999882,0.4102000000000104
1465,0.1,0.3,0.2,0.3,0.0982999999999941,0.29490000000000743,0.1965999999999882,0.4102000000000104
1466,0.1,0.3,0.2,0.35,0.0982999999999941,0.29490000000000743,0.1965999999999882,0.4102000000000104
1467,0.1,0.3,0.25,0.05,0.09073846153846185,0.2722153846154111,0.22684615384614973,0.4101999999999774
1468,0.1,0.3,0.25,0.1,0.09073846153846185,0.2722153846154111,0.22684615384614973,0.4101999999999774
1469,0.1,0.3,0.25,0.15000000000000002,0.09073846153846185,0.2722153846154111,0.22684615384614973,0.4101999999999774
1470,0.1,0.3,0.25,0.2,0.09073846153846185,0.2722153846154111,0.22684615384614973,0.4101999999999774
1471,0.1,0.3,0.25,0.25,0.09073846153846185,0.2722153846154111,0.22684615384614973,0.4101999999999774
1472,0.1,0.3,0.25,0.3,0.09073846153846185,0.2722153846154111,0.22684615384614973,0.4101999999999774
1473,0.1,0.3,0.25,0.35,0.09073846153846185,0.2722153846154111,0.22684615384614973,0.4101999999999774
1474,0.1,0.3,0.3,0.05,0.08425714285714035,0.25277142857142654,0.25277142857142654,0.4102000000000066
1475,0.1,0.3,0.3,0.1,0.08425714285714035,0.25277142857142654,0.25277142857142654,0.4102000000000066
1476,0.1,0.3,0.3,0.15000000000000002,0.08425714285714035,0.25277142857142654,0.25277142857142654,0.4102000000000066
1477,0.1,0.3,0.3,0.2,0.08425714285714035,0.25277142857142654,0.25277142857142654,0.4102000000000066
1478,0.1,0.3,0.3,0.25,0.08425714285714035,0.25277142857142654,0.25277142857142654,0.4102000000000066
1479,0.1,0.3,0.3,0.3,0.08425714285714035,0.25277142857142654,0.25277142857142654,0.4102000000000066
1480,0.1,0.3,0.35,0.05,0.0786399999999914,0.2359200000000223,0.27524000000000215,0.41019999999998413
1481,0.1,0.3,0.35,0.1,0.0786399999999914,0.2359200000000223,0.27524000000000215,0.41019999999998413
1482,0.1,0.3,0.35,0.15000000000000002,0.0786399999999914,0.2359200000000223,0.27524000000000215,0.41019999999998413
1483,0.1,0.3,0.35,0.2,0.0786399999999914,0.2359200000000223,0.27524000000000215,0.41019999999998413
1484,0.1,0.3,0.35,0.25,0.0786399999999914,0.2359200000000223,0.27524000000000215,0.41019999999998413
1485,0.1,0.3,0.39999999999999997,0.05,0.07372500000000001,0.221175,0.2949,0.4102
1486,0.1,0.3,0.39999999999999997,0.1,0.07372500000000001,0.221175,0.2949,0.4102
1487,0.1,0.3,0.39999999999999997,0.15000000000000002,0.07372500000000001,0.221175,0.2949,0.4102
1488,0.1,0.3,0.44999999999999996,0.05,0.06938823529412347,0.20816470588233796,0.3122470588235252,0.41020000000001333
1489,0.1,0.3,0.44999999999999996,0.1,0.06938823529412347,0.20816470588233796,0.3122470588235252,0.41020000000001333
1490,0.1,0.3,0.44999999999999996,0.15000000000000002,0.06938823529412347,0.20816470588233796,0.3122470588235252,0.41020000000001333
1491,0.1,0.3,0.49999999999999994,0.05,0.06553333333331844,0.1965999999999553,0.3276666666667262,0.4102
1492,0.1,0.3,0.49999999999999994,0.1,0.06553333333331844,0.1965999999999553,0.3276666666667262,0.4102
1493,0.1,0.3,0.5499999999999999,0.05,0.062084210526310114,0.18625263157892355,0.3414631578947758,0.41019999999999046
1494,0.1,0.35,0.05,0.05,0.1179600000000265,0.41285999999995204,0.05898000000001325,0.41020000000000834
1495,0.1,0.35,0.05,0.1,0.1179600000000265,0.41285999999995204,0.05898000000001325,0.41020000000000834
1496,0.1,0.35,0.05,0.15000000000000002,0.1179600000000265,0.41285999999995204,0.05898000000001325,0.41020000000000834
1497,0.1,0.35,0.05,0.2,0.1179600000000265,0.41285999999995204,0.05898000000001325,0.41020000000000834
1498,0.1,0.35,0.05,0.25,0.1179600000000265,0.41285999999995204,0.05898000000001325,0.41020000000000834
1499,0.1,0.35,0.05,0.3,0.1179600000000265,0.41285999999995204,0.05898000000001325,0.41020000000000834
1500,0.1,0.35,0.05,0.35,0.1179600000000265,0.41285999999995204,0.05898000000001325,0.41020000000000834
1501,0.1,0.35,0.05,0.39999999999999997,0.1179600000000265,0.41285999999995204,0.05898000000001325,0.41020000000000834
1502,0.1,0.35,0.05,0.44999999999999996,0.1179600000000265,0.41285999999995204,0.05898000000001325,0.41020000000000834
1503,0.1,0.35,0.05,0.49999999999999994,0.1179600000000265,0.41285999999995204,0.05898000000001325,0.41020000000000834
1504,0.1,0.35,0.1,0.05,0.10723636363635643,0.37532727272727023,0.10723636363635643,0.410200000000017
1505,0.1,0.35,0.1,0.1,0.10723636363635643,0.37532727272727023,0.10723636363635643,0.410200000000017
1506,0.1,0.35,0.1,0.15000000000000002,0.10723636363635643,0.37532727272727023,0.10723636363635643,0.410200000000017
1507,0.1,0.35,0.1,0.2,0.10723636363635643,0.37532727272727023,0.10723636363635643,0.410200000000017
1508,0.1,0.35,0.1,0.25,0.10723636363635643,0.37532727272727023,0.10723636363635643,0.410200000000017
1509,0.1,0.35,0.1,0.3,0.10723636363635643,0.37532727272727023,0.10723636363635643,0.410200000000017
1510,0.1,0.35,0.1,0.35,0.10723636363635643,0.37532727272727023,0.10723636363635643,0.410200000000017
1511,0.1,0.35,0.1,0.39999999999999997,0.10723636363635643,0.37532727272727023,0.10723636363635643,0.410200000000017
1512,0.1,0.35,0.1,0.44999999999999996,0.10723636363635643,0.37532727272727023,0.10723636363635643,0.410200000000017
1513,0.1,0.35,0.15000000000000002,0.05,0.09829999999998992,0.3440500000000197,0.1474499999999975,0.41019999999999296
1514,0.1,0.35,0.15000000000000002,0.1,0.09829999999998992,0.3440500000000197,0.1474499999999975,0.41019999999999296
1515,0.1,0.35,0.15000000000000002,0.15000000000000002,0.09829999999998992,0.3440500000000197,0.1474499999999975,0.41019999999999296
1516,0.1,0.35,0.15000000000000002,0.2,0.09829999999998992,0.3440500000000197,0.1474499999999975,0.41019999999999296
1517,0.1,0.35,0.15000000000000002,0.25,0.09829999999998992,0.3440500000000197,0.1474499999999975,0.41019999999999296
1518,0.1,0.35,0.15000000000000002,0.3,0.09829999999998992,0.3440500000000197,0.1474499999999975,0.41019999999999296
1519,0.1,0.35,0.15000000000000002,0.35,0.09829999999998992,0.3440500000000197,0.1474499999999975,0.41019999999999296
1520,0.1,0.35,0.15000000000000002,0.39999999999999997,0.09829999999998992,0.3440500000000197,0.1474499999999975,0.41019999999999296
1521,0.1,0.35,0.2,0.05,0.09073846153846968,0.3175846153845818,0.18147692307693936,0.410200000000009
1522,0.1,0.35,0.2,0.1,0.09073846153846968,0.3175846153845818,0.18147692307693936,0.410200000000009
1523,0.1,0.35,0.2,0.15000000000000002,0.09073846153846968,0.3175846153845818,0.18147692307693936,0.410200000000009
1524,0.1,0.35,0.2,0.2,0.09073846153846968,0.3175846153845818,0.18147692307693936,0.410200000000009
1525,0.1,0.35,0.2,0.25,0.09073846153846968,0.3175846153845818,0.18147692307693936,0.410200000000009
1526,0.1,0.35,0.2,0.3,0.09073846153846968,0.3175846153845818,0.18147692307693936,0.410200000000009
