,p1,p2,p3,p4,ll
5803,0.235,0.085,0.41000000000000014,0.2699999999999998,-723.5006232239098
5804,0.235,0.085,0.43500000000000016,0.24499999999999988,-743.6014001405788
5805,0.235,0.085,0.4600000000000002,0.21999999999999975,-768.650238737654
5806,0.235,0.085,0.4850000000000002,0.19499999999999984,-799.6463590129033
5807,0.235,0.085,0.5100000000000002,0.1699999999999997,-838.0223835887904
5808,0.235,0.085,0.5350000000000003,0.1449999999999998,-885.9189456435291
5809,0.235,0.085,0.5600000000000003,0.11999999999999966,-946.7221691975595
5810,0.235,0.085,0.5850000000000003,0.09499999999999975,-1026.2381946950582
5811,0.235,0.085,0.6100000000000003,0.06999999999999962,-1135.70001325909
5812,0.235,0.085,0.6350000000000003,0.04499999999999971,-1301.6690161433855
5813,0.235,0.085,0.6600000000000004,0.019999999999999574,-1619.740849840987
5814,0.235,0.11000000000000001,0.01,0.645,-790.2160207780546
5815,0.235,0.11000000000000001,0.035,0.62,-766.3797056557175
5816,0.235,0.11000000000000001,0.060000000000000005,0.595,-745.7670587771318
5817,0.235,0.11000000000000001,0.085,0.5700000000000001,-728.1292467645831
5818,0.235,0.11000000000000001,0.11000000000000001,0.545,-713.2771376134339
5819,0.235,0.11000000000000001,0.135,0.52,-701.0716222263769
5820,0.235,0.11000000000000001,0.16,0.495,-691.4171237232183
5821,0.235,0.11000000000000001,0.185,0.47,-684.2575846030575
5822,0.235,0.11000000000000001,0.21,0.44500000000000006,-679.5745300151623
5823,0.235,0.11000000000000001,0.235,0.42000000000000004,-677.387039661786
5824,0.235,0.11000000000000001,0.26,0.395,-677.7536678276103
5825,0.235,0.11000000000000001,0.28500000000000003,0.37,-680.7765700467023
5826,0.235,0.11000000000000001,0.31000000000000005,0.345,-686.6083697930848
5827,0.235,0.11000000000000001,0.3350000000000001,0.31999999999999995,-695.4626915886769
5828,0.235,0.11000000000000001,0.3600000000000001,0.29499999999999993,-707.6299016700449
5829,0.235,0.11000000000000001,0.3850000000000001,0.2699999999999999,-723.5006232239098
5830,0.235,0.11000000000000001,0.41000000000000014,0.24499999999999988,-743.6014001405788
5831,0.235,0.11000000000000001,0.43500000000000016,0.21999999999999986,-768.650238737654
5832,0.235,0.11000000000000001,0.4600000000000002,0.19499999999999984,-799.6463590129033
5833,0.235,0.11000000000000001,0.4850000000000002,0.16999999999999982,-838.0223835887904
5834,0.235,0.11000000000000001,0.5100000000000002,0.1449999999999998,-885.9189456435291
5835,0.235,0.11000000000000001,0.5350000000000003,0.11999999999999977,-946.7221691975595
5836,0.235,0.11000000000000001,0.5600000000000003,0.09499999999999975,-1026.2381946950582
5837,0.235,0.11000000000000001,0.5850000000000003,0.06999999999999973,-1135.70001325909
5838,0.235,0.11000000000000001,0.6100000000000003,0.04499999999999971,-1301.6690161433855
5839,0.235,0.11000000000000001,0.6350000000000003,0.019999999999999685,-1619.740849840987
5840,0.235,0.135,0.01,0.62,-766.3797056557175
5841,0.235,0.135,0.035,0.595,-745.7670587771318
5842,0.235,0.135,0.060000000000000005,0.5700000000000001,-728.1292467645831
5843,0.235,0.135,0.085,0.5449999999999999,-713.2771376134339
5844,0.235,0.135,0.11000000000000001,0.52,-701.0716222263769
5845,0.235,0.135,0.135,0.495,-691.4171237232183
5846,0.235,0.135,0.16,0.47,-684.2575846030575
5847,0.235,0.135,0.185,0.44500000000000006,-679.5745300151623
5848,0.235,0.135,0.21,0.42000000000000004,-677.387039661786
5849,0.235,0.135,0.235,0.395,-677.7536678276103
5850,0.235,0.135,0.26,0.37,-680.7765700467023
5851,0.235,0.135,0.28500000000000003,0.345,-686.6083697930848
5852,0.235,0.135,0.31000000000000005,0.31999999999999995,-695.4626915886769
5853,0.235,0.135,0.3350000000000001,0.29499999999999993,-707.6299016700449
5854,0.235,0.135,0.3600000000000001,0.2699999999999999,-723.5006232239098
5855,0.235,0.135,0.3850000000000001,0.24499999999999988,-743.6014001405788
5856,0.235,0.135,0.41000000000000014,0.21999999999999986,-768.650238737654
5857,0.235,0.135,0.43500000000000016,0.19499999999999984,-799.6463590129033
5858,0.235,0.135,0.4600000000000002,0.16999999999999982,-838.0223835887904
5859,0.235,0.135,0.4850000000000002,0.1449999999999998,-885.9189456435291
5860,0.235,0.135,0.5100000000000002,0.11999999999999977,-946.7221691975595
5861,0.235,0.135,0.5350000000000003,0.09499999999999975,-1026.2381946950582
5862,0.235,0.135,0.5600000000000003,0.06999999999999973,-1135.70001325909
5863,0.235,0.135,0.5850000000000003,0.04499999999999971,-1301.6690161433855
5864,0.235,0.135,0.6100000000000003,0.019999999999999685,-1619.740849840987
5865,0.235,0.16,0.01,0.595,-745.7670587771318
5866,0.235,0.16,0.035,0.57,-728.1292467645831
5867,0.235,0.16,0.060000000000000005,0.5449999999999999,-713.2771376134339
5868,0.235,0.16,0.085,0.52,-701.0716222263769
5869,0.235,0.16,0.11000000000000001,0.495,-691.4171237232183
5870,0.235,0.16,0.135,0.47,-684.2575846030575
5871,0.235,0.16,0.16,0.44499999999999995,-679.5745300151623
5872,0.235,0.16,0.185,0.41999999999999993,-677.387039661786
5873,0.235,0.16,0.21,0.395,-677.7536678276103
5874,0.235,0.16,0.235,0.37,-680.7765700467023
5875,0.235,0.16,0.26,0.345,-686.6083697930848
5876,0.235,0.16,0.28500000000000003,0.31999999999999995,-695.4626915886769
5877,0.235,0.16,0.31000000000000005,0.29499999999999993,-707.6299016700449
5878,0.235,0.16,0.3350000000000001,0.2699999999999999,-723.5006232239098
5879,0.235,0.16,0.3600000000000001,0.24499999999999988,-743.6014001405788
5880,0.235,0.16,0.3850000000000001,0.21999999999999986,-768.650238737654
5881,0.235,0.16,0.41000000000000014,0.19499999999999984,-799.6463590129033
5882,0.235,0.16,0.43500000000000016,0.16999999999999982,-838.0223835887904
5883,0.235,0.16,0.4600000000000002,0.1449999999999998,-885.9189456435291
5884,0.235,0.16,0.4850000000000002,0.11999999999999977,-946.7221691975595
5885,0.235,0.16,0.5100000000000002,0.09499999999999975,-1026.2381946950582
5886,0.235,0.16,0.5350000000000003,0.06999999999999973,-1135.70001325909
5887,0.235,0.16,0.5600000000000003,0.04499999999999971,-1301.6690161433855
5888,0.235,0.16,0.5850000000000003,0.019999999999999685,-1619.740849840987
5889,0.235,0.185,0.01,0.5700000000000001,-728.1292467645831
5890,0.235,0.185,0.035,0.545,-713.2771376134339
5891,0.235,0.185,0.060000000000000005,0.52,-701.0716222263769
5892,0.235,0.185,0.085,0.495,-691.4171237232183
5893,0.235,0.185,0.11000000000000001,0.47,-684.2575846030575
5894,0.235,0.185,0.135,0.44500000000000006,-679.5745300151623
5895,0.235,0.185,0.16,0.42000000000000004,-677.387039661786
5896,0.235,0.185,0.185,0.395,-677.7536678276103
5897,0.235,0.185,0.21,0.37,-680.7765700467023
5898,0.235,0.185,0.235,0.345,-686.6083697930848
5899,0.235,0.185,0.26,0.32000000000000006,-695.4626915886769
5900,0.235,0.185,0.28500000000000003,0.29499999999999993,-707.6299016700449
5901,0.235,0.185,0.31000000000000005,0.27,-723.5006232239098
5902,0.235,0.185,0.3350000000000001,0.24499999999999988,-743.6014001405788
5903,0.235,0.185,0.3600000000000001,0.21999999999999997,-768.650238737654
5904,0.235,0.185,0.3850000000000001,0.19499999999999984,-799.6463590129033
5905,0.235,0.185,0.41000000000000014,0.16999999999999993,-838.0223835887904
5906,0.235,0.185,0.43500000000000016,0.1449999999999998,-885.9189456435291
5907,0.235,0.185,0.4600000000000002,0.11999999999999988,-946.7221691975595
5908,0.235,0.185,0.4850000000000002,0.09499999999999975,-1026.2381946950582
5909,0.235,0.185,0.5100000000000002,0.06999999999999984,-1135.70001325909
5910,0.235,0.185,0.5350000000000003,0.04499999999999971,-1301.6690161433855
5911,0.235,0.185,0.5600000000000003,0.019999999999999796,-1619.740849840987
5912,0.235,0.21,0.01,0.545,-713.2771376134339
5913,0.235,0.21,0.035,0.52,-701.0716222263769
5914,0.235,0.21,0.060000000000000005,0.495,-691.4171237232183
5915,0.235,0.21,0.085,0.4700000000000001,-684.2575846030575
5916,0.235,0.21,0.11000000000000001,0.44500000000000006,-679.5745300151623
5917,0.235,0.21,0.135,0.42000000000000004,-677.387039661786
5918,0.235,0.21,0.16,0.395,-677.7536678276103
5919,0.235,0.21,0.185,0.3700000000000001,-680.7765700467023
5920,0.235,0.21,0.21,0.3450000000000001,-686.6083697930848
5921,0.235,0.21,0.235,0.32000000000000006,-695.4626915886769
5922,0.235,0.21,0.26,0.29500000000000004,-707.6299016700449
5923,0.235,0.21,0.28500000000000003,0.27,-723.5006232239098
5924,0.235,0.21,0.31000000000000005,0.245,-743.6014001405788
5925,0.235,0.21,0.3350000000000001,0.21999999999999997,-768.650238737654
5926,0.235,0.21,0.3600000000000001,0.19499999999999995,-799.6463590129033
5927,0.235,0.21,0.3850000000000001,0.16999999999999993,-838.0223835887904
5928,0.235,0.21,0.41000000000000014,0.1449999999999999,-885.9189456435291
5929,0.235,0.21,0.43500000000000016,0.11999999999999988,-946.7221691975595
5930,0.235,0.21,0.4600000000000002,0.09499999999999986,-1026.2381946950582
5931,0.235,0.21,0.4850000000000002,0.06999999999999984,-1135.70001325909
5932,0.235,0.21,0.5100000000000002,0.04499999999999982,-1301.6690161433855
5933,0.235,0.21,0.5350000000000003,0.019999999999999796,-1619.740849840987
5934,0.235,0.235,0.01,0.52,-701.0716222263769
5935,0.235,0.235,0.035,0.495,-691.4171237232183
5936,0.235,0.235,0.060000000000000005,0.47,-684.2575846030575
5937,0.235,0.235,0.085,0.44500000000000006,-679.5745300151623
5938,0.235,0.235,0.11000000000000001,0.42000000000000004,-677.387039661786
5939,0.235,0.235,0.135,0.395,-677.7536678276103
5940,0.235,0.235,0.16,0.37,-680.7765700467023
5941,0.235,0.235,0.185,0.345,-686.6083697930848
5942,0.235,0.235,0.21,0.32000000000000006,-695.4626915886769
5943,0.235,0.235,0.235,0.29500000000000004,-707.6299016700449
5944,0.235,0.235,0.26,0.27,-723.5006232239098
5945,0.235,0.235,0.28500000000000003,0.245,-743.6014001405788
5946,0.235,0.235,0.31000000000000005,0.21999999999999997,-768.650238737654
5947,0.235,0.235,0.3350000000000001,0.19499999999999995,-799.6463590129033
5948,0.235,0.235,0.3600000000000001,0.16999999999999993,-838.0223835887904
5949,0.235,0.235,0.3850000000000001,0.1449999999999999,-885.9189456435291
5950,0.235,0.235,0.41000000000000014,0.11999999999999988,-946.7221691975595
5951,0.235,0.235,0.43500000000000016,0.09499999999999986,-1026.2381946950582
5952,0.235,0.235,0.4600000000000002,0.06999999999999984,-1135.70001325909
5953,0.235,0.235,0.4850000000000002,0.04499999999999982,-1301.6690161433855
5954,0.235,0.235,0.5100000000000002,0.019999999999999796,-1619.740849840987
5955,0.235,0.26,0.01,0.495,-691.4171237232183
5956,0.235,0.26,0.035,0.47,-684.2575846030575
5957,0.235,0.26,0.060000000000000005,0.44499999999999995,-679.5745300151623
5958,0.235,0.26,0.085,0.42000000000000004,-677.387039661786
5959,0.235,0.26,0.11000000000000001,0.395,-677.7536678276103
5960,0.235,0.26,0.135,0.37,-680.7765700467023
5961,0.235,0.26,0.16,0.345,-686.6083697930848
5962,0.235,0.26,0.185,0.32000000000000006,-695.4626915886769
5963,0.235,0.26,0.21,0.29500000000000004,-707.6299016700449
5964,0.235,0.26,0.235,0.27,-723.5006232239098
5965,0.235,0.26,0.26,0.245,-743.6014001405788
5966,0.235,0.26,0.28500000000000003,0.21999999999999997,-768.650238737654
5967,0.235,0.26,0.31000000000000005,0.19499999999999995,-799.6463590129033
5968,0.235,0.26,0.3350000000000001,0.16999999999999993,-838.0223835887904
5969,0.235,0.26,0.3600000000000001,0.1449999999999999,-885.9189456435291
5970,0.235,0.26,0.3850000000000001,0.11999999999999988,-946.7221691975595
5971,0.235,0.26,0.41000000000000014,0.09499999999999986,-1026.2381946950582
5972,0.235,0.26,0.43500000000000016,0.06999999999999984,-1135.70001325909
5973,0.235,0.26,0.4600000000000002,0.04499999999999982,-1301.6690161433855
5974,0.235,0.26,0.4850000000000002,0.019999999999999796,-1619.740849840987
5975,0.235,0.28500000000000003,0.01,0.47,-684.2575846030575
5976,0.235,0.28500000000000003,0.035,0.44499999999999995,-679.5745300151623
5977,0.235,0.28500000000000003,0.060000000000000005,0.41999999999999993,-677.387039661786
5978,0.235,0.28500000000000003,0.085,0.395,-677.7536678276103
5979,0.235,0.28500000000000003,0.11000000000000001,0.37,-680.7765700467023
5980,0.235,0.28500000000000003,0.135,0.345,-686.6083697930848
5981,0.235,0.28500000000000003,0.16,0.31999999999999995,-695.4626915886769
5982,0.235,0.28500000000000003,0.185,0.29499999999999993,-707.6299016700449
5983,0.235,0.28500000000000003,0.21,0.27,-723.5006232239098
5984,0.235,0.28500000000000003,0.235,0.245,-743.6014001405788
5985,0.235,0.28500000000000003,0.26,0.21999999999999997,-768.650238737654
5986,0.235,0.28500000000000003,0.28500000000000003,0.19499999999999995,-799.6463590129033
5987,0.235,0.28500000000000003,0.31000000000000005,0.16999999999999993,-838.0223835887904
5988,0.235,0.28500000000000003,0.3350000000000001,0.1449999999999999,-885.9189456435291
5989,0.235,0.28500000000000003,0.3600000000000001,0.11999999999999988,-946.7221691975595
5990,0.235,0.28500000000000003,0.3850000000000001,0.09499999999999986,-1026.2381946950582
5991,0.235,0.28500000000000003,0.41000000000000014,0.06999999999999984,-1135.70001325909
5992,0.235,0.28500000000000003,0.43500000000000016,0.04499999999999982,-1301.6690161433855
5993,0.235,0.28500000000000003,0.4600000000000002,0.019999999999999796,-1619.740849840987
5994,0.235,0.31000000000000005,0.01,0.44499999999999995,-679.5745300151623
5995,0.235,0.31000000000000005,0.035,0.41999999999999993,-677.387039661786
5996,0.235,0.31000000000000005,0.060000000000000005,0.3949999999999999,-677.7536678276103
5997,0.235,0.31000000000000005,0.085,0.37,-680.7765700467023
5998,0.235,0.31000000000000005,0.11000000000000001,0.345,-686.6083697930848
5999,0.235,0.31000000000000005,0.135,0.31999999999999995,-695.4626915886769
6000,0.235,0.31000000000000005,0.16,0.29499999999999993,-707.6299016700449
6001,0.235,0.31000000000000005,0.185,0.27,-723.5006232239098
6002,0.235,0.31000000000000005,0.21,0.245,-743.6014001405788
6003,0.235,0.31000000000000005,0.235,0.21999999999999997,-768.650238737654
6004,0.235,0.31000000000000005,0.26,0.19499999999999995,-799.6463590129033
6005,0.235,0.31000000000000005,0.28500000000000003,0.16999999999999993,-838.0223835887904
6006,0.235,0.31000000000000005,0.31000000000000005,0.1449999999999999,-885.9189456435291
6007,0.235,0.31000000000000005,0.3350000000000001,0.11999999999999988,-946.7221691975595
6008,0.235,0.31000000000000005,0.3600000000000001,0.09499999999999986,-1026.2381946950582
6009,0.235,0.31000000000000005,0.3850000000000001,0.06999999999999984,-1135.70001325909
6010,0.235,0.31000000000000005,0.41000000000000014,0.04499999999999982,-1301.6690161433855
6011,0.235,0.31000000000000005,0.43500000000000016,0.019999999999999796,-1619.740849840987
6012,0.235,0.3350000000000001,0.01,0.41999999999999993,-677.387039661786
6013,0.235,0.3350000000000001,0.035,0.3949999999999999,-677.7536678276103
6014,0.235,0.3350000000000001,0.060000000000000005,0.3699999999999999,-680.7765700467023
6015,0.235,0.3350000000000001,0.085,0.345,-686.6083697930848
6016,0.235,0.3350000000000001,0.11000000000000001,0.31999999999999995,-695.4626915886769
6017,0.235,0.3350000000000001,0.135,0.29499999999999993,-707.6299016700449
6018,0.235,0.3350000000000001,0.16,0.2699999999999999,-723.5006232239098
6019,0.235,0.3350000000000001,0.185,0.24499999999999988,-743.6014001405788
6020,0.235,0.3350000000000001,0.21,0.21999999999999997,-768.650238737654
6021,0.235,0.3350000000000001,0.235,0.19499999999999995,-799.6463590129033
6022,0.235,0.3350000000000001,0.26,0.16999999999999993,-838.0223835887904
6023,0.235,0.3350000000000001,0.28500000000000003,0.1449999999999999,-885.9189456435291
6024,0.235,0.3350000000000001,0.31000000000000005,0.11999999999999988,-946.7221691975595
6025,0.235,0.3350000000000001,0.3350000000000001,0.09499999999999986,-1026.2381946950582
6026,0.235,0.3350000000000001,0.3600000000000001,0.06999999999999984,-1135.70001325909
6027,0.235,0.3350000000000001,0.3850000000000001,0.04499999999999982,-1301.6690161433855
6028,0.235,0.3350000000000001,0.41000000000000014,0.019999999999999796,-1619.740849840987
6029,0.235,0.3600000000000001,0.01,0.3949999999999999,-677.7536678276103
6030,0.235,0.3600000000000001,0.035,0.3699999999999999,-680.7765700467023
6031,0.235,0.3600000000000001,0.060000000000000005,0.34499999999999986,-686.6083697930848
6032,0.235,0.3600000000000001,0.085,0.31999999999999995,-695.4626915886769
6033,0.235,0.3600000000000001,0.11000000000000001,0.29499999999999993,-707.6299016700449
6034,0.235,0.3600000000000001,0.135,0.2699999999999999,-723.5006232239098
6035,0.235,0.3600000000000001,0.16,0.24499999999999988,-743.6014001405788
6036,0.235,0.3600000000000001,0.185,0.21999999999999997,-768.650238737654
6037,0.235,0.3600000000000001,0.21,0.19499999999999995,-799.6463590129033
6038,0.235,0.3600000000000001,0.235,0.16999999999999993,-838.0223835887904
6039,0.235,0.3600000000000001,0.26,0.1449999999999999,-885.9189456435291
6040,0.235,0.3600000000000001,0.28500000000000003,0.11999999999999988,-946.7221691975595
6041,0.235,0.3600000000000001,0.31000000000000005,0.09499999999999986,-1026.2381946950582
6042,0.235,0.3600000000000001,0.3350000000000001,0.06999999999999984,-1135.70001325909
6043,0.235,0.3600000000000001,0.3600000000000001,0.04499999999999982,-1301.6690161433855
6044,0.235,0.3600000000000001,0.3850000000000001,0.019999999999999796,-1619.740849840987
6045,0.235,0.3850000000000001,0.01,0.3699999999999999,-680.7765700467023
6046,0.235,0.3850000000000001,0.035,0.34499999999999986,-686.6083697930848
6047,0.235,0.3850000000000001,0.060000000000000005,0.31999999999999984,-695.4626915886769
6048,0.235,0.3850000000000001,0.085,0.29499999999999993,-707.6299016700449
6049,0.235,0.3850000000000001,0.11000000000000001,0.2699999999999999,-723.5006232239098
6050,0.235,0.3850000000000001,0.135,0.24499999999999988,-743.6014001405788
6051,0.235,0.3850000000000001,0.16,0.21999999999999986,-768.650238737654
6052,0.235,0.3850000000000001,0.185,0.19499999999999984,-799.6463590129033
6053,0.235,0.3850000000000001,0.21,0.16999999999999993,-838.0223835887904
6054,0.235,0.3850000000000001,0.235,0.1449999999999999,-885.9189456435291
6055,0.235,0.3850000000000001,0.26,0.11999999999999988,-946.7221691975595
6056,0.235,0.3850000000000001,0.28500000000000003,0.09499999999999986,-1026.2381946950582
6057,0.235,0.3850000000000001,0.31000000000000005,0.06999999999999984,-1135.70001325909
6058,0.235,0.3850000000000001,0.3350000000000001,0.04499999999999982,-1301.6690161433855
6059,0.235,0.3850000000000001,0.3600000000000001,0.019999999999999796,-1619.740849840987
6060,0.235,0.41000000000000014,0.01,0.34499999999999986,-686.6083697930848
6061,0.235,0.41000000000000014,0.035,0.31999999999999984,-695.4626915886769
6062,0.235,0.41000000000000014,0.060000000000000005,0.2949999999999998,-707.6299016700449
6063,0.235,0.41000000000000014,0.085,0.2699999999999999,-723.5006232239098
6064,0.235,0.41000000000000014,0.11000000000000001,0.24499999999999988,-743.6014001405788
6065,0.235,0.41000000000000014,0.135,0.21999999999999986,-768.650238737654
6066,0.235,0.41000000000000014,0.16,0.19499999999999984,-799.6463590129033
6067,0.235,0.41000000000000014,0.185,0.16999999999999993,-838.0223835887904
6068,0.235,0.41000000000000014,0.21,0.1449999999999999,-885.9189456435291
6069,0.235,0.41000000000000014,0.235,0.11999999999999988,-946.7221691975595
6070,0.235,0.41000000000000014,0.26,0.09499999999999986,-1026.2381946950582
6071,0.235,0.41000000000000014,0.28500000000000003,0.06999999999999984,-1135.70001325909
6072,0.235,0.41000000000000014,0.31000000000000005,0.04499999999999982,-1301.6690161433855
6073,0.235,0.41000000000000014,0.3350000000000001,0.019999999999999796,-1619.740849840987
6074,0.235,0.43500000000000016,0.01,0.31999999999999984,-695.4626915886769
6075,0.235,0.43500000000000016,0.035,0.2949999999999998,-707.6299016700449
6076,0.235,0.43500000000000016,0.060000000000000005,0.2699999999999998,-723.5006232239098
6077,0.235,0.43500000000000016,0.085,0.24499999999999988,-743.6014001405788
6078,0.235,0.43500000000000016,0.11000000000000001,0.21999999999999986,-768.650238737654
6079,0.235,0.43500000000000016,0.135,0.19499999999999984,-799.6463590129033
6080,0.235,0.43500000000000016,0.16,0.16999999999999982,-838.0223835887904
6081,0.235,0.43500000000000016,0.185,0.1449999999999998,-885.9189456435291
6082,0.235,0.43500000000000016,0.21,0.11999999999999988,-946.7221691975595
6083,0.235,0.43500000000000016,0.235,0.09499999999999986,-1026.2381946950582
6084,0.235,0.43500000000000016,0.26,0.06999999999999984,-1135.70001325909
6085,0.235,0.43500000000000016,0.28500000000000003,0.04499999999999982,-1301.6690161433855
6086,0.235,0.43500000000000016,0.31000000000000005,0.019999999999999796,-1619.740849840987
6087,0.235,0.4600000000000002,0.01,0.2949999999999998,-707.6299016700449
6088,0.235,0.4600000000000002,0.035,0.2699999999999998,-723.5006232239098
6089,0.235,0.4600000000000002,0.060000000000000005,0.24499999999999977,-743.6014001405788
6090,0.235,0.4600000000000002,0.085,0.21999999999999986,-768.650238737654
6091,0.235,0.4600000000000002,0.11000000000000001,0.19499999999999984,-799.6463590129033
6092,0.235,0.4600000000000002,0.135,0.16999999999999982,-838.0223835887904
6093,0.235,0.4600000000000002,0.16,0.1449999999999998,-885.9189456435291
6094,0.235,0.4600000000000002,0.185,0.11999999999999988,-946.7221691975595
6095,0.235,0.4600000000000002,0.21,0.09499999999999986,-1026.2381946950582
6096,0.235,0.4600000000000002,0.235,0.06999999999999984,-1135.70001325909
6097,0.235,0.4600000000000002,0.26,0.04499999999999982,-1301.6690161433855
6098,0.235,0.4600000000000002,0.28500000000000003,0.019999999999999796,-1619.740849840987
6099,0.235,0.4850000000000002,0.01,0.2699999999999998,-723.5006232239098
6100,0.235,0.4850000000000002,0.035,0.24499999999999977,-743.6014001405788
6101,0.235,0.4850000000000002,0.060000000000000005,0.21999999999999975,-768.650238737654
6102,0.235,0.4850000000000002,0.085,0.19499999999999984,-799.6463590129033
6103,0.235,0.4850000000000002,0.11000000000000001,0.16999999999999982,-838.0223835887904
6104,0.235,0.4850000000000002,0.135,0.1449999999999998,-885.9189456435291
6105,0.235,0.4850000000000002,0.16,0.11999999999999977,-946.7221691975595
6106,0.235,0.4850000000000002,0.185,0.09499999999999975,-1026.2381946950582
6107,0.235,0.4850000000000002,0.21,0.06999999999999984,-1135.70001325909
6108,0.235,0.4850000000000002,0.235,0.04499999999999982,-1301.6690161433855
6109,0.235,0.4850000000000002,0.26,0.019999999999999796,-1619.740849840987
6110,0.235,0.5100000000000002,0.01,0.24499999999999977,-743.6014001405788
6111,0.235,0.5100000000000002,0.035,0.21999999999999975,-768.650238737654
6112,0.235,0.5100000000000002,0.060000000000000005,0.19499999999999973,-799.6463590129033
6113,0.235,0.5100000000000002,0.085,0.16999999999999982,-838.0223835887904
6114,0.235,0.5100000000000002,0.11000000000000001,0.1449999999999998,-885.9189456435291
6115,0.235,0.5100000000000002,0.135,0.11999999999999977,-946.7221691975595
6116,0.235,0.5100000000000002,0.16,0.09499999999999975,-1026.2381946950582
6117,0.235,0.5100000000000002,0.185,0.06999999999999984,-1135.70001325909
6118,0.235,0.5100000000000002,0.21,0.04499999999999982,-1301.6690161433855
6119,0.235,0.5100000000000002,0.235,0.019999999999999796,-1619.740849840987
6120,0.235,0.5350000000000003,0.01,0.21999999999999975,-768.650238737654
6121,0.235,0.5350000000000003,0.035,0.19499999999999973,-799.6463590129033
6122,0.235,0.5350000000000003,0.060000000000000005,0.1699999999999997,-838.0223835887904
6123,0.235,0.5350000000000003,0.085,0.1449999999999998,-885.9189456435291
6124,0.235,0.5350000000000003,0.11000000000000001,0.11999999999999977,-946.7221691975595
6125,0.235,0.5350000000000003,0.135,0.09499999999999975,-1026.2381946950582
6126,0.235,0.5350000000000003,0.16,0.06999999999999973,-1135.70001325909
6127,0.235,0.5350000000000003,0.185,0.04499999999999971,-1301.6690161433855
6128,0.235,0.5350000000000003,0.21,0.019999999999999796,-1619.740849840987
6129,0.235,0.5600000000000003,0.01,0.19499999999999973,-799.6463590129033
6130,0.235,0.5600000000000003,0.035,0.1699999999999997,-838.0223835887904
6131,0.235,0.5600000000000003,0.060000000000000005,0.14499999999999968,-885.9189456435291
6132,0.235,0.5600000000000003,0.085,0.11999999999999977,-946.7221691975595
6133,0.235,0.5600000000000003,0.11000000000000001,0.09499999999999975,-1026.2381946950582
6134,0.235,0.5600000000000003,0.135,0.06999999999999973,-1135.70001325909
6135,0.235,0.5600000000000003,0.16,0.04499999999999971,-1301.6690161433855
6136,0.235,0.5600000000000003,0.185,0.019999999999999796,-1619.740849840987
6137,0.235,0.5850000000000003,0.01,0.1699999999999997,-838.0223835887904
6138,0.235,0.5850000000000003,0.035,0.14499999999999968,-885.9189456435291
6139,0.235,0.5850000000000003,0.060000000000000005,0.11999999999999966,-946.7221691975595
6140,0.235,0.5850000000000003,0.085,0.09499999999999975,-1026.2381946950582
6141,0.235,0.5850000000000003,0.11000000000000001,0.06999999999999973,-1135.70001325909
6142,0.235,0.5850000000000003,0.135,0.04499999999999971,-1301.6690161433855
6143,0.235,0.5850000000000003,0.16,0.019999999999999685,-1619.740849840987
6144,0.235,0.6100000000000003,0.01,0.14499999999999968,-885.9189456435291
6145,0.235,0.6100000000000003,0.035,0.11999999999999966,-946.7221691975595
6146,0.235,0.6100000000000003,0.060000000000000005,0.09499999999999964,-1026.2381946950582
6147,0.235,0.6100000000000003,0.085,0.06999999999999973,-1135.70001325909
6148,0.235,0.6100000000000003,0.11000000000000001,0.04499999999999971,-1301.6690161433855
6149,0.235,0.6100000000000003,0.135,0.019999999999999685,-1619.740849840987
6150,0.235,0.6350000000000003,0.01,0.11999999999999966,-946.7221691975595
6151,0.235,0.6350000000000003,0.035,0.09499999999999964,-1026.2381946950582
6152,0.235,0.6350000000000003,0.060000000000000005,0.06999999999999962,-1135.70001325909
6153,0.235,0.6350000000000003,0.085,0.04499999999999971,-1301.6690161433855
6154,0.235,0.6350000000000003,0.11000000000000001,0.019999999999999685,-1619.740849840987
6155,0.235,0.6600000000000004,0.01,0.09499999999999964,-1026.2381946950582
6156,0.235,0.6600000000000004,0.035,0.06999999999999962,-1135.70001325909
6157,0.235,0.6600000000000004,0.060000000000000005,0.044999999999999596,-1301.6690161433855
6158,0.235,0.6600000000000004,0.085,0.019999999999999685,-1619.740849840987
6159,0.235,0.6850000000000004,0.01,0.06999999999999962,-1135.70001325909
6160,0.235,0.6850000000000004,0.035,0.044999999999999596,-1301.6690161433855
6161,0.235,0.6850000000000004,0.060000000000000005,0.019999999999999574,-1619.740849840987
6162,0.235,0.7100000000000004,0.01,0.044999999999999596,-1301.6690161433855
6163,0.235,0.7100000000000004,0.035,0.019999999999999574,-1619.740849840987
6164,0.235,0.7350000000000004,0.01,0.019999999999999574,-1619.740849840987
6165,0.26,0.01,0.01,0.72,-884.7919545792975
6166,0.26,0.01,0.035,0.695,-848.943874033242
6167,0.26,0.01,0.060000000000000005,0.6699999999999999,-817.5985657146474
6168,0.26,0.01,0.085,0.645,-790.2160207780546
6169,0.26,0.01,0.11000000000000001,0.62,-766.3797056557175
6170,0.26,0.01,0.135,0.595,-745.7670587771318
6171,0.26,0.01,0.16,0.57,-728.1292467645831
6172,0.26,0.01,0.185,0.5449999999999999,-713.2771376134339
6173,0.26,0.01,0.21,0.52,-701.0716222263769
6174,0.26,0.01,0.235,0.495,-691.4171237232183
6175,0.26,0.01,0.26,0.47,-684.2575846030575
6176,0.26,0.01,0.28500000000000003,0.44499999999999995,-679.5745300151623
