,p1,p2,p3,ll
2733,0.3200000000000001,0.2900000000000001,0.3899999999999998,-756.8685938064114
2734,0.3200000000000001,0.3000000000000001,0.3799999999999998,-765.4006092050802
2735,0.3200000000000001,0.3100000000000001,0.3699999999999998,-774.4467292662287
2736,0.3200000000000001,0.3200000000000001,0.35999999999999976,-784.0258556868104
2737,0.3200000000000001,0.3300000000000001,0.34999999999999976,-794.1589314269075
2738,0.3200000000000001,0.34000000000000014,0.33999999999999975,-804.8691495814908
2739,0.3200000000000001,0.35000000000000014,0.32999999999999974,-816.1821955987984
2740,0.3200000000000001,0.36000000000000015,0.31999999999999973,-828.1265288069197
2741,0.3200000000000001,0.37000000000000016,0.3099999999999997,-840.7337105566423
2742,0.3200000000000001,0.38000000000000017,0.2999999999999997,-854.0387879860209
2743,0.3200000000000001,0.3900000000000002,0.2899999999999997,-868.0807445679679
2744,0.3200000000000001,0.4000000000000002,0.2799999999999997,-882.9030313616157
2745,0.3200000000000001,0.4100000000000002,0.2699999999999997,-898.5541964492646
2746,0.3200000000000001,0.4200000000000002,0.2599999999999997,-915.0886346761592
2747,0.3200000000000001,0.4300000000000002,0.24999999999999967,-932.5674858999613
2748,0.3200000000000001,0.4400000000000002,0.23999999999999966,-951.0597180355926
2749,0.3200000000000001,0.45000000000000023,0.22999999999999965,-970.6434420121091
2750,0.3200000000000001,0.46000000000000024,0.21999999999999964,-991.4075204439586
2751,0.3200000000000001,0.47000000000000025,0.20999999999999963,-1013.4535519755622
2752,0.3200000000000001,0.48000000000000026,0.19999999999999962,-1036.8983412915854
2753,0.3200000000000001,0.49000000000000027,0.1899999999999996,-1061.8770043376735
2754,0.3200000000000001,0.5000000000000002,0.17999999999999972,-1088.5469149829062
2755,0.3200000000000001,0.5100000000000002,0.1699999999999997,-1117.0927820070976
2756,0.3200000000000001,0.5200000000000002,0.1599999999999997,-1147.7332681110513
2757,0.3200000000000001,0.5300000000000002,0.1499999999999997,-1180.7297490105934
2758,0.3200000000000001,0.5400000000000003,0.13999999999999968,-1216.398100151236
2759,0.3200000000000001,0.5500000000000003,0.12999999999999967,-1255.1248601538261
2760,0.3200000000000001,0.5600000000000003,0.11999999999999966,-1297.389878183036
2761,0.3200000000000001,0.5700000000000003,0.10999999999999965,-1343.798840156074
2762,0.3200000000000001,0.5800000000000003,0.09999999999999964,-1395.131342554187
2763,0.3200000000000001,0.5900000000000003,0.08999999999999964,-1452.4143829002717
2764,0.3200000000000001,0.6000000000000003,0.07999999999999963,-1517.0393187007742
2765,0.3200000000000001,0.6100000000000003,0.06999999999999962,-1590.9573378203277
2766,0.3200000000000001,0.6200000000000003,0.05999999999999961,-1677.0266324737115
2767,0.3200000000000001,0.6300000000000003,0.0499999999999996,-1779.678975158251
2768,0.3200000000000001,0.6400000000000003,0.03999999999999959,-1906.339592934499
2769,0.3200000000000001,0.6500000000000004,0.029999999999999583,-2070.9291384180137
2770,0.3200000000000001,0.6600000000000004,0.019999999999999574,-2304.7012223084575
2771,0.3200000000000001,0.6700000000000004,0.009999999999999565,-2707.385687882506
2772,0.3300000000000001,0,0.6699999999999999,-692.9579955199379
2773,0.3300000000000001,0.01,0.6599999999999999,-689.4559557521048
2774,0.3300000000000001,0.02,0.6499999999999999,-686.4461091642246
2775,0.3300000000000001,0.03,0.6399999999999999,-683.9124944735905
2776,0.3300000000000001,0.04,0.6299999999999999,-681.8410036741969
2777,0.3300000000000001,0.05,0.6199999999999999,-680.2192179996252
2778,0.3300000000000001,0.060000000000000005,0.6099999999999999,-679.0362678668137
2779,0.3300000000000001,0.07,0.5999999999999999,-678.2827134146626
2780,0.3300000000000001,0.08,0.5899999999999999,-677.950442866555
2781,0.3300000000000001,0.09,0.5799999999999998,-678.0325864463122
2782,0.3300000000000001,0.09999999999999999,0.5699999999999998,-678.5234439877693
2783,0.3300000000000001,0.10999999999999999,0.5599999999999998,-679.4184247183168
2784,0.3300000000000001,0.11999999999999998,0.5499999999999998,-680.7139979814889
2785,0.3300000000000001,0.12999999999999998,0.5399999999999999,-682.407653904866
2786,0.3300000000000001,0.13999999999999999,0.5299999999999999,-684.4978732267416
2787,0.3300000000000001,0.15,0.5199999999999999,-686.9841056758346
2788,0.3300000000000001,0.16,0.5099999999999999,-689.8667564592233
2789,0.3300000000000001,0.17,0.4999999999999999,-693.1471805599454
2790,0.3300000000000001,0.18000000000000002,0.4899999999999999,-696.827684682007
2791,0.3300000000000001,0.19000000000000003,0.47999999999999987,-700.9115368110299
2792,0.3300000000000001,0.20000000000000004,0.46999999999999986,-705.4029834872606
2793,0.3300000000000001,0.21000000000000005,0.45999999999999985,-710.3072750179472
2794,0.3300000000000001,0.22000000000000006,0.44999999999999984,-715.6306989919032
2795,0.3300000000000001,0.23000000000000007,0.43999999999999984,-721.3806226044554
2796,0.3300000000000001,0.24000000000000007,0.4299999999999998,-727.565544460301
2797,0.3300000000000001,0.25000000000000006,0.4199999999999998,-734.1951567000831
2798,0.3300000000000001,0.26000000000000006,0.4099999999999998,-741.2804184996006
2799,0.3300000000000001,0.2700000000000001,0.3999999999999998,-748.8336422254831
2800,0.3300000000000001,0.2800000000000001,0.3899999999999998,-756.8685938064114
2801,0.3300000000000001,0.2900000000000001,0.3799999999999998,-765.4006092050802
2802,0.3300000000000001,0.3000000000000001,0.3699999999999998,-774.4467292662287
2803,0.3300000000000001,0.3100000000000001,0.35999999999999976,-784.0258556868104
2804,0.3300000000000001,0.3200000000000001,0.34999999999999976,-794.1589314269075
2805,0.3300000000000001,0.3300000000000001,0.33999999999999975,-804.8691495814908
2806,0.3300000000000001,0.34000000000000014,0.32999999999999974,-816.1821955987984
2807,0.3300000000000001,0.35000000000000014,0.31999999999999973,-828.1265288069197
2808,0.3300000000000001,0.36000000000000015,0.3099999999999997,-840.7337105566423
2809,0.3300000000000001,0.37000000000000016,0.2999999999999997,-854.0387879860209
2810,0.3300000000000001,0.38000000000000017,0.2899999999999997,-868.0807445679679
2811,0.3300000000000001,0.3900000000000002,0.2799999999999997,-882.9030313616157
2812,0.3300000000000001,0.4000000000000002,0.2699999999999997,-898.5541964492646
2813,0.3300000000000001,0.4100000000000002,0.2599999999999997,-915.0886346761592
2814,0.3300000000000001,0.4200000000000002,0.24999999999999967,-932.5674858999613
2815,0.3300000000000001,0.4300000000000002,0.23999999999999966,-951.0597180355926
2816,0.3300000000000001,0.4400000000000002,0.22999999999999965,-970.6434420121091
2817,0.3300000000000001,0.45000000000000023,0.21999999999999964,-991.4075204439586
2818,0.3300000000000001,0.46000000000000024,0.20999999999999963,-1013.4535519755622
2819,0.3300000000000001,0.47000000000000025,0.19999999999999962,-1036.8983412915854
2820,0.3300000000000001,0.48000000000000026,0.1899999999999996,-1061.8770043376735
2821,0.3300000000000001,0.49000000000000027,0.1799999999999996,-1088.5469149829062
2822,0.3300000000000001,0.5000000000000002,0.1699999999999997,-1117.0927820070976
2823,0.3300000000000001,0.5100000000000002,0.1599999999999997,-1147.7332681110513
2824,0.3300000000000001,0.5200000000000002,0.1499999999999997,-1180.7297490105934
2825,0.3300000000000001,0.5300000000000002,0.13999999999999968,-1216.398100151236
2826,0.3300000000000001,0.5400000000000003,0.12999999999999967,-1255.1248601538261
2827,0.3300000000000001,0.5500000000000003,0.11999999999999966,-1297.389878183036
2828,0.3300000000000001,0.5600000000000003,0.10999999999999965,-1343.798840156074
2829,0.3300000000000001,0.5700000000000003,0.09999999999999964,-1395.131342554187
2830,0.3300000000000001,0.5800000000000003,0.08999999999999964,-1452.4143829002717
2831,0.3300000000000001,0.5900000000000003,0.07999999999999963,-1517.0393187007742
2832,0.3300000000000001,0.6000000000000003,0.06999999999999962,-1590.9573378203277
2833,0.3300000000000001,0.6100000000000003,0.05999999999999961,-1677.0266324737115
2834,0.3300000000000001,0.6200000000000003,0.0499999999999996,-1779.678975158251
2835,0.3300000000000001,0.6300000000000003,0.03999999999999959,-1906.339592934499
2836,0.3300000000000001,0.6400000000000003,0.029999999999999583,-2070.9291384180137
2837,0.3300000000000001,0.6500000000000004,0.019999999999999574,-2304.7012223084575
2838,0.3300000000000001,0.6600000000000004,0.009999999999999565,-2707.385687882506
2839,0.34000000000000014,0,0.6599999999999999,-689.4559557521048
2840,0.34000000000000014,0.01,0.6499999999999999,-686.4461091642246
2841,0.34000000000000014,0.02,0.6399999999999999,-683.9124944735905
2842,0.34000000000000014,0.03,0.6299999999999999,-681.8410036741969
2843,0.34000000000000014,0.04,0.6199999999999999,-680.2192179996252
2844,0.34000000000000014,0.05,0.6099999999999999,-679.0362678668137
2845,0.34000000000000014,0.060000000000000005,0.5999999999999999,-678.2827134146626
2846,0.34000000000000014,0.07,0.5899999999999999,-677.950442866555
2847,0.34000000000000014,0.08,0.5799999999999998,-678.0325864463122
2848,0.34000000000000014,0.09,0.5699999999999998,-678.5234439877693
2849,0.34000000000000014,0.09999999999999999,0.5599999999999998,-679.4184247183168
2850,0.34000000000000014,0.10999999999999999,0.5499999999999998,-680.7139979814889
2851,0.34000000000000014,0.11999999999999998,0.5399999999999998,-682.407653904866
2852,0.34000000000000014,0.12999999999999998,0.5299999999999999,-684.4978732267416
2853,0.34000000000000014,0.13999999999999999,0.5199999999999999,-686.9841056758346
2854,0.34000000000000014,0.15,0.5099999999999999,-689.8667564592233
2855,0.34000000000000014,0.16,0.4999999999999999,-693.1471805599454
2856,0.34000000000000014,0.17,0.4899999999999999,-696.827684682007
2857,0.34000000000000014,0.18000000000000002,0.47999999999999987,-700.9115368110299
2858,0.34000000000000014,0.19000000000000003,0.46999999999999986,-705.4029834872606
2859,0.34000000000000014,0.20000000000000004,0.45999999999999985,-710.3072750179472
2860,0.34000000000000014,0.21000000000000005,0.44999999999999984,-715.6306989919032
2861,0.34000000000000014,0.22000000000000006,0.43999999999999984,-721.3806226044554
2862,0.34000000000000014,0.23000000000000007,0.4299999999999998,-727.565544460301
2863,0.34000000000000014,0.24000000000000007,0.4199999999999998,-734.1951567000831
2864,0.34000000000000014,0.25000000000000006,0.4099999999999998,-741.2804184996006
2865,0.34000000000000014,0.26000000000000006,0.3999999999999998,-748.8336422254831
2866,0.34000000000000014,0.2700000000000001,0.3899999999999998,-756.8685938064114
2867,0.34000000000000014,0.2800000000000001,0.3799999999999998,-765.4006092050802
2868,0.34000000000000014,0.2900000000000001,0.3699999999999998,-774.4467292662287
2869,0.34000000000000014,0.3000000000000001,0.35999999999999976,-784.0258556868104
2870,0.34000000000000014,0.3100000000000001,0.34999999999999976,-794.1589314269075
2871,0.34000000000000014,0.3200000000000001,0.33999999999999975,-804.8691495814908
2872,0.34000000000000014,0.3300000000000001,0.32999999999999974,-816.1821955987984
2873,0.34000000000000014,0.34000000000000014,0.31999999999999973,-828.1265288069197
2874,0.34000000000000014,0.35000000000000014,0.3099999999999997,-840.7337105566423
2875,0.34000000000000014,0.36000000000000015,0.2999999999999997,-854.0387879860209
2876,0.34000000000000014,0.37000000000000016,0.2899999999999997,-868.0807445679679
2877,0.34000000000000014,0.38000000000000017,0.2799999999999997,-882.9030313616157
2878,0.34000000000000014,0.3900000000000002,0.2699999999999997,-898.5541964492646
2879,0.34000000000000014,0.4000000000000002,0.2599999999999997,-915.0886346761592
2880,0.34000000000000014,0.4100000000000002,0.24999999999999967,-932.5674858999613
2881,0.34000000000000014,0.4200000000000002,0.23999999999999966,-951.0597180355926
2882,0.34000000000000014,0.4300000000000002,0.22999999999999965,-970.6434420121091
2883,0.34000000000000014,0.4400000000000002,0.21999999999999964,-991.4075204439586
2884,0.34000000000000014,0.45000000000000023,0.20999999999999963,-1013.4535519755622
2885,0.34000000000000014,0.46000000000000024,0.19999999999999962,-1036.8983412915854
2886,0.34000000000000014,0.47000000000000025,0.1899999999999996,-1061.8770043376735
2887,0.34000000000000014,0.48000000000000026,0.1799999999999996,-1088.5469149829062
2888,0.34000000000000014,0.49000000000000027,0.1699999999999996,-1117.0927820070976
2889,0.34000000000000014,0.5000000000000002,0.1599999999999997,-1147.7332681110513
2890,0.34000000000000014,0.5100000000000002,0.1499999999999997,-1180.7297490105934
2891,0.34000000000000014,0.5200000000000002,0.13999999999999968,-1216.398100151236
2892,0.34000000000000014,0.5300000000000002,0.12999999999999967,-1255.1248601538261
2893,0.34000000000000014,0.5400000000000003,0.11999999999999966,-1297.389878183036
2894,0.34000000000000014,0.5500000000000003,0.10999999999999965,-1343.798840156074
2895,0.34000000000000014,0.5600000000000003,0.09999999999999964,-1395.131342554187
2896,0.34000000000000014,0.5700000000000003,0.08999999999999964,-1452.4143829002717
2897,0.34000000000000014,0.5800000000000003,0.07999999999999963,-1517.0393187007742
2898,0.34000000000000014,0.5900000000000003,0.06999999999999962,-1590.9573378203277
2899,0.34000000000000014,0.6000000000000003,0.05999999999999961,-1677.0266324737115
2900,0.34000000000000014,0.6100000000000003,0.0499999999999996,-1779.678975158251
2901,0.34000000000000014,0.6200000000000003,0.03999999999999959,-1906.339592934499
2902,0.34000000000000014,0.6300000000000003,0.029999999999999583,-2070.9291384180137
2903,0.34000000000000014,0.6400000000000003,0.019999999999999574,-2304.7012223084575
2904,0.34000000000000014,0.6500000000000004,0.009999999999999565,-2707.385687882506
2905,0.35000000000000014,0,0.6499999999999999,-686.4461091642246
2906,0.35000000000000014,0.01,0.6399999999999999,-683.9124944735905
2907,0.35000000000000014,0.02,0.6299999999999999,-681.8410036741969
2908,0.35000000000000014,0.03,0.6199999999999999,-680.2192179996252
2909,0.35000000000000014,0.04,0.6099999999999999,-679.0362678668137
2910,0.35000000000000014,0.05,0.5999999999999999,-678.2827134146626
2911,0.35000000000000014,0.060000000000000005,0.5899999999999999,-677.950442866555
2912,0.35000000000000014,0.07,0.5799999999999998,-678.0325864463122
2913,0.35000000000000014,0.08,0.5699999999999998,-678.5234439877693
2914,0.35000000000000014,0.09,0.5599999999999998,-679.4184247183168
2915,0.35000000000000014,0.09999999999999999,0.5499999999999998,-680.7139979814889
2916,0.35000000000000014,0.10999999999999999,0.5399999999999998,-682.407653904866
2917,0.35000000000000014,0.11999999999999998,0.5299999999999998,-684.4978732267416
2918,0.35000000000000014,0.12999999999999998,0.5199999999999999,-686.9841056758346
2919,0.35000000000000014,0.13999999999999999,0.5099999999999999,-689.8667564592233
2920,0.35000000000000014,0.15,0.4999999999999999,-693.1471805599454
2921,0.35000000000000014,0.16,0.4899999999999999,-696.827684682007
2922,0.35000000000000014,0.17,0.47999999999999987,-700.9115368110299
2923,0.35000000000000014,0.18000000000000002,0.46999999999999986,-705.4029834872606
2924,0.35000000000000014,0.19000000000000003,0.45999999999999985,-710.3072750179472
2925,0.35000000000000014,0.20000000000000004,0.44999999999999984,-715.6306989919032
2926,0.35000000000000014,0.21000000000000005,0.43999999999999984,-721.3806226044554
2927,0.35000000000000014,0.22000000000000006,0.4299999999999998,-727.565544460301
2928,0.35000000000000014,0.23000000000000007,0.4199999999999998,-734.1951567000831
2929,0.35000000000000014,0.24000000000000007,0.4099999999999998,-741.2804184996006
2930,0.35000000000000014,0.25000000000000006,0.3999999999999998,-748.8336422254831
2931,0.35000000000000014,0.26000000000000006,0.3899999999999998,-756.8685938064114
2932,0.35000000000000014,0.2700000000000001,0.3799999999999998,-765.4006092050802
2933,0.35000000000000014,0.2800000000000001,0.3699999999999998,-774.4467292662287
2934,0.35000000000000014,0.2900000000000001,0.35999999999999976,-784.0258556868104
2935,0.35000000000000014,0.3000000000000001,0.34999999999999976,-794.1589314269075
2936,0.35000000000000014,0.3100000000000001,0.33999999999999975,-804.8691495814908
2937,0.35000000000000014,0.3200000000000001,0.32999999999999974,-816.1821955987984
2938,0.35000000000000014,0.3300000000000001,0.31999999999999973,-828.1265288069197
2939,0.35000000000000014,0.34000000000000014,0.3099999999999997,-840.7337105566423
2940,0.35000000000000014,0.35000000000000014,0.2999999999999997,-854.0387879860209
2941,0.35000000000000014,0.36000000000000015,0.2899999999999997,-868.0807445679679
2942,0.35000000000000014,0.37000000000000016,0.2799999999999997,-882.9030313616157
2943,0.35000000000000014,0.38000000000000017,0.2699999999999997,-898.5541964492646
2944,0.35000000000000014,0.3900000000000002,0.2599999999999997,-915.0886346761592
2945,0.35000000000000014,0.4000000000000002,0.24999999999999967,-932.5674858999613
2946,0.35000000000000014,0.4100000000000002,0.23999999999999966,-951.0597180355926
2947,0.35000000000000014,0.4200000000000002,0.22999999999999965,-970.6434420121091
2948,0.35000000000000014,0.4300000000000002,0.21999999999999964,-991.4075204439586
2949,0.35000000000000014,0.4400000000000002,0.20999999999999963,-1013.4535519755622
2950,0.35000000000000014,0.45000000000000023,0.19999999999999962,-1036.8983412915854
2951,0.35000000000000014,0.46000000000000024,0.1899999999999996,-1061.8770043376735
2952,0.35000000000000014,0.47000000000000025,0.1799999999999996,-1088.5469149829062
2953,0.35000000000000014,0.48000000000000026,0.1699999999999996,-1117.0927820070976
2954,0.35000000000000014,0.49000000000000027,0.1599999999999996,-1147.7332681110513
2955,0.35000000000000014,0.5000000000000002,0.1499999999999997,-1180.7297490105934
2956,0.35000000000000014,0.5100000000000002,0.13999999999999968,-1216.398100151236
2957,0.35000000000000014,0.5200000000000002,0.12999999999999967,-1255.1248601538261
2958,0.35000000000000014,0.5300000000000002,0.11999999999999966,-1297.389878183036
2959,0.35000000000000014,0.5400000000000003,0.10999999999999965,-1343.798840156074
2960,0.35000000000000014,0.5500000000000003,0.09999999999999964,-1395.131342554187
2961,0.35000000000000014,0.5600000000000003,0.08999999999999964,-1452.4143829002717
2962,0.35000000000000014,0.5700000000000003,0.07999999999999963,-1517.0393187007742
2963,0.35000000000000014,0.5800000000000003,0.06999999999999962,-1590.9573378203277
2964,0.35000000000000014,0.5900000000000003,0.05999999999999961,-1677.0266324737115
2965,0.35000000000000014,0.6000000000000003,0.0499999999999996,-1779.678975158251
2966,0.35000000000000014,0.6100000000000003,0.03999999999999959,-1906.339592934499
2967,0.35000000000000014,0.6200000000000003,0.029999999999999583,-2070.9291384180137
2968,0.35000000000000014,0.6300000000000003,0.019999999999999574,-2304.7012223084575
2969,0.35000000000000014,0.6400000000000003,0.009999999999999565,-2707.385687882506
2970,0.36000000000000015,0,0.6399999999999999,-683.9124944735905
2971,0.36000000000000015,0.01,0.6299999999999999,-681.8410036741969
2972,0.36000000000000015,0.02,0.6199999999999999,-680.2192179996252
2973,0.36000000000000015,0.03,0.6099999999999999,-679.0362678668137
2974,0.36000000000000015,0.04,0.5999999999999999,-678.2827134146626
2975,0.36000000000000015,0.05,0.5899999999999999,-677.950442866555
2976,0.36000000000000015,0.060000000000000005,0.5799999999999998,-678.0325864463122
2977,0.36000000000000015,0.07,0.5699999999999998,-678.5234439877693
2978,0.36000000000000015,0.08,0.5599999999999998,-679.4184247183168
2979,0.36000000000000015,0.09,0.5499999999999998,-680.7139979814889
2980,0.36000000000000015,0.09999999999999999,0.5399999999999998,-682.407653904866
2981,0.36000000000000015,0.10999999999999999,0.5299999999999998,-684.4978732267416
2982,0.36000000000000015,0.11999999999999998,0.5199999999999998,-686.9841056758346
2983,0.36000000000000015,0.12999999999999998,0.5099999999999999,-689.8667564592233
2984,0.36000000000000015,0.13999999999999999,0.4999999999999999,-693.1471805599454
2985,0.36000000000000015,0.15,0.4899999999999999,-696.827684682007
2986,0.36000000000000015,0.16,0.47999999999999987,-700.9115368110299
2987,0.36000000000000015,0.17,0.46999999999999986,-705.4029834872606
2988,0.36000000000000015,0.18000000000000002,0.45999999999999985,-710.3072750179472
2989,0.36000000000000015,0.19000000000000003,0.44999999999999984,-715.6306989919032
2990,0.36000000000000015,0.20000000000000004,0.43999999999999984,-721.3806226044554
2991,0.36000000000000015,0.21000000000000005,0.4299999999999998,-727.565544460301
2992,0.36000000000000015,0.22000000000000006,0.4199999999999998,-734.1951567000831
2993,0.36000000000000015,0.23000000000000007,0.4099999999999998,-741.2804184996006
2994,0.36000000000000015,0.24000000000000007,0.3999999999999998,-748.8336422254831
2995,0.36000000000000015,0.25000000000000006,0.3899999999999998,-756.8685938064114
2996,0.36000000000000015,0.26000000000000006,0.3799999999999998,-765.4006092050802
2997,0.36000000000000015,0.2700000000000001,0.3699999999999998,-774.4467292662287
2998,0.36000000000000015,0.2800000000000001,0.35999999999999976,-784.0258556868104
2999,0.36000000000000015,0.2900000000000001,0.34999999999999976,-794.1589314269075
3000,0.36000000000000015,0.3000000000000001,0.33999999999999975,-804.8691495814908
3001,0.36000000000000015,0.3100000000000001,0.32999999999999974,-816.1821955987984
3002,0.36000000000000015,0.3200000000000001,0.31999999999999973,-828.1265288069197
3003,0.36000000000000015,0.3300000000000001,0.3099999999999997,-840.7337105566423
3004,0.36000000000000015,0.34000000000000014,0.2999999999999997,-854.0387879860209
3005,0.36000000000000015,0.35000000000000014,0.2899999999999997,-868.0807445679679
3006,0.36000000000000015,0.36000000000000015,0.2799999999999997,-882.9030313616157
3007,0.36000000000000015,0.37000000000000016,0.2699999999999997,-898.5541964492646
3008,0.36000000000000015,0.38000000000000017,0.2599999999999997,-915.0886346761592
3009,0.36000000000000015,0.3900000000000002,0.24999999999999967,-932.5674858999613
3010,0.36000000000000015,0.4000000000000002,0.23999999999999966,-951.0597180355926
3011,0.36000000000000015,0.4100000000000002,0.22999999999999965,-970.6434420121091
3012,0.36000000000000015,0.4200000000000002,0.21999999999999964,-991.4075204439586
3013,0.36000000000000015,0.4300000000000002,0.20999999999999963,-1013.4535519755622
3014,0.36000000000000015,0.4400000000000002,0.19999999999999962,-1036.8983412915854
3015,0.36000000000000015,0.45000000000000023,0.1899999999999996,-1061.8770043376735
3016,0.36000000000000015,0.46000000000000024,0.1799999999999996,-1088.5469149829062
3017,0.36000000000000015,0.47000000000000025,0.1699999999999996,-1117.0927820070976
3018,0.36000000000000015,0.48000000000000026,0.1599999999999996,-1147.7332681110513
3019,0.36000000000000015,0.49000000000000027,0.14999999999999958,-1180.7297490105934
3020,0.36000000000000015,0.5000000000000002,0.13999999999999968,-1216.398100151236
3021,0.36000000000000015,0.5100000000000002,0.12999999999999967,-1255.1248601538261
3022,0.36000000000000015,0.5200000000000002,0.11999999999999966,-1297.389878183036
3023,0.36000000000000015,0.5300000000000002,0.10999999999999965,-1343.798840156074
3024,0.36000000000000015,0.5400000000000003,0.09999999999999964,-1395.131342554187
3025,0.36000000000000015,0.5500000000000003,0.08999999999999964,-1452.4143829002717
3026,0.36000000000000015,0.5600000000000003,0.07999999999999963,-1517.0393187007742
3027,0.36000000000000015,0.5700000000000003,0.06999999999999962,-1590.9573378203277
3028,0.36000000000000015,0.5800000000000003,0.05999999999999961,-1677.0266324737115
3029,0.36000000000000015,0.5900000000000003,0.0499999999999996,-1779.678975158251
3030,0.36000000000000015,0.6000000000000003,0.03999999999999959,-1906.339592934499
3031,0.36000000000000015,0.6100000000000003,0.029999999999999583,-2070.9291384180137
3032,0.36000000000000015,0.6200000000000003,0.019999999999999574,-2304.7012223084575
3033,0.36000000000000015,0.6300000000000003,0.009999999999999565,-2707.385687882506
3034,0.37000000000000016,0,0.6299999999999999,-681.8410036741969
3035,0.37000000000000016,0.01,0.6199999999999999,-680.2192179996252
3036,0.37000000000000016,0.02,0.6099999999999999,-679.0362678668137
3037,0.37000000000000016,0.03,0.5999999999999999,-678.2827134146626
3038,0.37000000000000016,0.04,0.5899999999999999,-677.950442866555
3039,0.37000000000000016,0.05,0.5799999999999998,-678.0325864463122
3040,0.37000000000000016,0.060000000000000005,0.5699999999999998,-678.5234439877693
3041,0.37000000000000016,0.07,0.5599999999999998,-679.4184247183168
3042,0.37000000000000016,0.08,0.5499999999999998,-680.7139979814889
3043,0.37000000000000016,0.09,0.5399999999999998,-682.407653904866
3044,0.37000000000000016,0.09999999999999999,0.5299999999999998,-684.4978732267416
3045,0.37000000000000016,0.10999999999999999,0.5199999999999998,-686.9841056758346
3046,0.37000000000000016,0.11999999999999998,0.5099999999999998,-689.8667564592233
3047,0.37000000000000016,0.12999999999999998,0.4999999999999999,-693.1471805599454
3048,0.37000000000000016,0.13999999999999999,0.4899999999999999,-696.827684682007
3049,0.37000000000000016,0.15,0.47999999999999987,-700.9115368110299
3050,0.37000000000000016,0.16,0.46999999999999986,-705.4029834872606
3051,0.37000000000000016,0.17,0.45999999999999985,-710.3072750179472
3052,0.37000000000000016,0.18000000000000002,0.44999999999999984,-715.6306989919032
3053,0.37000000000000016,0.19000000000000003,0.43999999999999984,-721.3806226044554
3054,0.37000000000000016,0.20000000000000004,0.4299999999999998,-727.565544460301
3055,0.37000000000000016,0.21000000000000005,0.4199999999999998,-734.1951567000831
3056,0.37000000000000016,0.22000000000000006,0.4099999999999998,-741.2804184996006
3057,0.37000000000000016,0.23000000000000007,0.3999999999999998,-748.8336422254831
3058,0.37000000000000016,0.24000000000000007,0.3899999999999998,-756.8685938064114
3059,0.37000000000000016,0.25000000000000006,0.3799999999999998,-765.4006092050802
3060,0.37000000000000016,0.26000000000000006,0.3699999999999998,-774.4467292662287
3061,0.37000000000000016,0.2700000000000001,0.35999999999999976,-784.0258556868104
3062,0.37000000000000016,0.2800000000000001,0.34999999999999976,-794.1589314269075
3063,0.37000000000000016,0.2900000000000001,0.33999999999999975,-804.8691495814908
3064,0.37000000000000016,0.3000000000000001,0.32999999999999974,-816.1821955987984
3065,0.37000000000000016,0.3100000000000001,0.31999999999999973,-828.1265288069197
3066,0.37000000000000016,0.3200000000000001,0.3099999999999997,-840.7337105566423
3067,0.37000000000000016,0.3300000000000001,0.2999999999999997,-854.0387879860209
3068,0.37000000000000016,0.34000000000000014,0.2899999999999997,-868.0807445679679
3069,0.37000000000000016,0.35000000000000014,0.2799999999999997,-882.9030313616157
3070,0.37000000000000016,0.36000000000000015,0.2699999999999997,-898.5541964492646
3071,0.37000000000000016,0.37000000000000016,0.2599999999999997,-915.0886346761592
3072,0.37000000000000016,0.38000000000000017,0.24999999999999967,-932.5674858999613
3073,0.37000000000000016,0.3900000000000002,0.23999999999999966,-951.0597180355926
3074,0.37000000000000016,0.4000000000000002,0.22999999999999965,-970.6434420121091
3075,0.37000000000000016,0.4100000000000002,0.21999999999999964,-991.4075204439586
3076,0.37000000000000016,0.4200000000000002,0.20999999999999963,-1013.4535519755622
3077,0.37000000000000016,0.4300000000000002,0.19999999999999962,-1036.8983412915854
3078,0.37000000000000016,0.4400000000000002,0.1899999999999996,-1061.8770043376735
3079,0.37000000000000016,0.45000000000000023,0.1799999999999996,-1088.5469149829062
3080,0.37000000000000016,0.46000000000000024,0.1699999999999996,-1117.0927820070976
3081,0.37000000000000016,0.47000000000000025,0.1599999999999996,-1147.7332681110513
3082,0.37000000000000016,0.48000000000000026,0.14999999999999958,-1180.7297490105934
3083,0.37000000000000016,0.49000000000000027,0.13999999999999957,-1216.398100151236
3084,0.37000000000000016,0.5000000000000002,0.12999999999999967,-1255.1248601538261
3085,0.37000000000000016,0.5100000000000002,0.11999999999999966,-1297.389878183036
3086,0.37000000000000016,0.5200000000000002,0.10999999999999965,-1343.798840156074
3087,0.37000000000000016,0.5300000000000002,0.09999999999999964,-1395.131342554187
3088,0.37000000000000016,0.5400000000000003,0.08999999999999964,-1452.4143829002717
3089,0.37000000000000016,0.5500000000000003,0.07999999999999963,-1517.0393187007742
3090,0.37000000000000016,0.5600000000000003,0.06999999999999962,-1590.9573378203277
3091,0.37000000000000016,0.5700000000000003,0.05999999999999961,-1677.0266324737115
3092,0.37000000000000016,0.5800000000000003,0.0499999999999996,-1779.678975158251
3093,0.37000000000000016,0.5900000000000003,0.03999999999999959,-1906.339592934499
3094,0.37000000000000016,0.6000000000000003,0.029999999999999583,-2070.9291384180137
3095,0.37000000000000016,0.6100000000000003,0.019999999999999574,-2304.7012223084575
3096,0.37000000000000016,0.6200000000000003,0.009999999999999565,-2707.385687882506
3097,0.38000000000000017,0,0.6199999999999999,-680.2192179996252
