,model,numberPoints,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,em_iter,inside,num_points,precise0,precise1
26,poly6_39497.uai,20,0.03673451885743363,0.05080954128697051,0.9491904587130295,0.9632654811425664,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04634225715865318,0.9536577428413469,0.9602070809136334,100.0,0.0,7.0,0.04634225715865318,0.9536577428413469
27,poly6_39497.uai,20,0.03673358096727474,0.050818932261961505,0.9491810677380386,0.9632664190327253,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04634225715865318,0.9536577428413469,0.9602070809136334,74.0,1.0,8.0,0.04348257403235679,0.9565174259676434
28,poly6_39497.uai,20,0.03673358096727474,0.050818932261961505,0.9491810677380386,0.9632664190327253,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04634225715865318,0.9536577428413469,0.9602070809136334,94.0,1.0,9.0,0.043933798588202205,0.9560662014117977
29,poly6_39497.uai,20,0.03673358096727474,0.050818932261961505,0.9491810677380386,0.9632664190327253,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04634225715865318,0.9536577428413469,0.9602070809136334,67.0,1.0,10.0,0.04436884231913864,0.9556311576808613
30,poly6_39497.uai,20,0.03673358096727474,0.05107664975781884,0.9489233502421812,0.9632664190327253,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04867588444531331,0.9513241155546871,0.9602070809136334,29.0,0.0,11.0,0.04867588444531331,0.9513241155546871
31,poly6_39497.uai,20,0.03673209386159853,0.051076860285305205,0.9489231397146948,0.9632679061384015,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04867588444531331,0.9513241155546871,0.9602070809136334,100.0,0.0,12.0,0.04516479835172615,0.9548352016482742
32,poly6_39497.uai,20,0.036732093861597974,0.05107686028530459,0.9489231397146954,0.9632679061384021,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.04867588444531331,0.9513241155546871,0.9602070809136334,68.0,0.0,13.0,0.04636430233975473,0.9536356976602454
33,poly6_39497.uai,20,0.034591827977373334,0.07003353931236898,0.9299664606876312,0.9654081720226266,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.06298236795860156,0.9370176320413985,0.9602070809136334,100.0,0.0,14.0,0.06298236795860156,0.9370176320413985
34,poly6_39497.uai,20,0.034591827977373334,0.07003353931236898,0.9299664606876312,0.9654081720226266,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.06298236795860156,0.9370176320413985,0.9602070809136334,100.0,1.0,15.0,0.04297563943176732,0.9570243605682328
35,poly6_39497.uai,20,0.034591827977373334,0.07003353931236898,0.9299664606876312,0.9654081720226266,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.039792919086366785,0.06298236795860156,0.9370176320413985,0.9602070809136334,70.0,1.0,16.0,0.04005764135097363,0.9599423586490267
36,poly6_39497.uai,20,0.029257128177128323,0.07775878019941072,0.9222412198005895,0.9707428718228717,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.035601120758995346,0.06298236795860156,0.9370176320413985,0.9643988792410045,100.0,0.0,17.0,0.035601120758995346,0.9643988792410045
37,poly6_39497.uai,20,0.029257128177129214,0.0777587801994119,0.922241219800588,0.9707428718228708,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.035601120758995346,0.06298236795860156,0.9370176320413985,0.9643988792410045,100.0,0.0,18.0,0.04643895247002172,0.9535610475299782
38,poly6_39497.uai,20,0.029257128177129214,0.0777587801994119,0.922241219800588,0.9707428718228708,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.035601120758995346,0.06298236795860156,0.9370176320413985,0.9643988792410045,48.0,1.0,19.0,0.042071824979276515,0.9579281750207234
39,poly6_39497.uai,20,0.029257128177129214,0.0777587801994119,0.922241219800588,0.9707428718228708,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.035601120758995346,0.06298236795860156,0.9370176320413985,0.9643988792410045,53.0,1.0,20.0,0.04084823671124642,0.9591517632887535
40,poly6_28808.uai,20,0.5776868922985113,0.5776868922985113,0.4223131077014887,0.4223131077014887,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5776868922985112,0.5776868922985112,0.4223131077014886,0.4223131077014886,24.0,1.0,1.0,0.5776868922985112,0.4223131077014886
41,poly6_28808.uai,20,0.5704330838154342,0.5852377507033248,0.4147622492966751,0.4295669161845657,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5776868922985112,0.5780758166052398,0.4219241833947607,0.4223131077014886,29.0,1.0,2.0,0.5780758166052398,0.4219241833947607
42,poly6_28808.uai,20,0.5701292263158688,0.5893155195720461,0.4106844804279539,0.4298707736841311,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5776868922985112,0.5816737081269951,0.41832629187300496,0.4223131077014886,23.0,1.0,3.0,0.5816737081269951,0.41832629187300496
43,poly6_28808.uai,20,0.5701292263158688,0.5893155195720461,0.4106844804279539,0.4298707736841311,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5776868922985112,0.5816737081269951,0.41832629187300496,0.4223131077014886,28.0,1.0,4.0,0.5777932018152849,0.42220679818471507
44,poly6_28808.uai,20,0.569820020660073,0.5893155195720461,0.4106844804279539,0.430179979339927,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,25.0,1.0,5.0,0.5774803779143332,0.4225196220856664
45,poly6_28808.uai,20,0.5656101879027553,0.5932961989702591,0.4067038010297409,0.434389812097245,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,27.0,1.0,6.0,0.5775377613348551,0.422462238665145
46,poly6_28808.uai,20,0.5656101879027553,0.5932961989702591,0.4067038010297409,0.434389812097245,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,22.0,1.0,7.0,0.5776430689682157,0.4223569310317845
47,poly6_28808.uai,20,0.5656101879027553,0.5932961989702591,0.4067038010297409,0.434389812097245,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,30.0,1.0,8.0,0.5786251837363671,0.42137481626363293
48,poly6_28808.uai,20,0.5656101879027553,0.5932961989702591,0.4067038010297409,0.434389812097245,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,19.0,1.0,9.0,0.5776768352461267,0.42232316475387344
49,poly6_28808.uai,20,0.5655496566472982,0.5933523717340697,0.4066476282659303,0.4344503433527019,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,24.0,1.0,10.0,0.5776324697850895,0.42236753021491025
50,poly6_28808.uai,20,0.5655496566472982,0.5933523717340697,0.4066476282659303,0.4344503433527019,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,24.0,1.0,11.0,0.5776544806597023,0.42234551934029785
51,poly6_28808.uai,20,0.5650911667667439,0.5937935997483272,0.4062064002516728,0.4349088332332564,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,23.0,1.0,12.0,0.5775821933632042,0.42241780663679573
52,poly6_28808.uai,20,0.5645083558980019,0.5943473067486704,0.4056526932513295,0.43549164410199814,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,28.0,1.0,13.0,0.5777646587098276,0.4222353412901724
53,poly6_28808.uai,20,0.5642931161376377,0.594557594007535,0.40544240599246495,0.43570688386236234,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,24.0,1.0,14.0,0.5777810468819953,0.4222189531180051
54,poly6_28808.uai,20,0.5642931161376377,0.594557594007535,0.40544240599246495,0.43570688386236234,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,23.0,1.0,15.0,0.5775382212937535,0.4224617787062465
55,poly6_28808.uai,20,0.5642931161376377,0.594557594007535,0.40544240599246495,0.43570688386236234,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.577466803201296,0.5816737081269951,0.41832629187300496,0.4225331967987041,24.0,1.0,16.0,0.577466803201296,0.4225331967987041
56,poly6_28808.uai,20,0.5642931161376377,0.594557594007535,0.40544240599246495,0.43570688386236234,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.577466803201296,0.5816737081269951,0.41832629187300496,0.4225331967987041,21.0,1.0,17.0,0.5809044027327642,0.4190955972672358
57,poly6_28808.uai,20,0.5642931161376377,0.594557594007535,0.40544240599246495,0.43570688386236234,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.577466803201296,0.5816737081269951,0.41832629187300496,0.4225331967987041,22.0,1.0,18.0,0.5779283089572956,0.42207169104270453
58,poly6_28808.uai,20,0.5642931161376377,0.594557594007535,0.40544240599246495,0.43570688386236234,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.577466803201296,0.5816737081269951,0.41832629187300496,0.4225331967987041,20.0,1.0,19.0,0.5776633785750864,0.42233662142491346
59,poly6_28808.uai,20,0.5642931161376377,0.594557594007535,0.40544240599246495,0.43570688386236234,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.577466803201296,0.5816737081269951,0.41832629187300496,0.4225331967987041,23.0,1.0,20.0,0.5775796581869668,0.4224203418130331
60,poly6_87150.uai,20,0.48747810407284575,0.48747810407284575,0.5125218959271542,0.5125218959271542,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.48747810407284575,0.5125218959271542,0.5125218959271542,20.0,1.0,1.0,0.48747810407284575,0.5125218959271542
61,poly6_87150.uai,20,0.43334365176441153,0.550952963594468,0.449047036405532,0.5666563482355887,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.4973099751044585,0.5026900248955416,0.5125218959271542,19.0,1.0,2.0,0.4973099751044585,0.5026900248955416
62,poly6_87150.uai,20,0.3895044332410853,0.6036194802245543,0.3963805197754457,0.6104955667589149,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5077936400418109,0.492206359958189,0.5125218959271542,19.0,1.0,3.0,0.5077936400418109,0.492206359958189
63,poly6_87150.uai,20,0.3462824818351199,0.6534148468124087,0.34658515318759137,0.6537175181648801,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5171928600934402,0.4828071399065597,0.5125218959271542,22.0,1.0,4.0,0.5171928600934402,0.4828071399065597
64,poly6_87150.uai,20,0.3083559052071273,0.6985074002276933,0.30149259977230675,0.6916440947928727,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5232173686673981,0.4767826313326019,0.5125218959271542,20.0,1.0,5.0,0.5232173686673981,0.4767826313326019
65,poly6_87150.uai,20,0.3083559052071273,0.6985074002276933,0.30149259977230675,0.6916440947928727,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5232173686673981,0.4767826313326019,0.5125218959271542,14.0,1.0,6.0,0.5047144623244461,0.49528553767555417
66,poly6_87150.uai,20,0.3083046311665861,0.6985074002276933,0.30149259977230675,0.691695368833414,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5232173686673981,0.4767826313326019,0.5125218959271542,36.0,1.0,7.0,0.4948419806969935,0.5051580193030063
67,poly6_87150.uai,20,0.3083046311665861,0.6985074002276933,0.30149259977230675,0.691695368833414,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5232173686673981,0.4767826313326019,0.5125218959271542,52.0,1.0,8.0,0.50064832053317,0.4993516794668301
68,poly6_87150.uai,20,0.3083046311665861,0.6985074002276933,0.30149259977230675,0.691695368833414,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5236877837279725,0.4763122162720274,0.5125218959271542,17.0,1.0,9.0,0.5236877837279725,0.4763122162720274
69,poly6_87150.uai,20,0.3083046311665861,0.6985074002276933,0.30149259977230675,0.691695368833414,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5236877837279725,0.4763122162720274,0.5125218959271542,20.0,1.0,10.0,0.48815466256181084,0.5118453374381894
70,poly6_87150.uai,20,0.3081267830612304,0.6985074002276933,0.30149259977230675,0.6918732169387696,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5236877837279725,0.4763122162720274,0.5125218959271542,25.0,1.0,11.0,0.5185500518805839,0.48144994811941605
71,poly6_87150.uai,20,0.3081267830612304,0.6985074002276933,0.30149259977230675,0.6918732169387696,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5236877837279725,0.4763122162720274,0.5125218959271542,18.0,1.0,12.0,0.488747796654533,0.511252203345467
72,poly6_87150.uai,20,0.3003171273432878,0.7078297259491977,0.29217027405080237,0.6996828726567123,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.48747810407284575,0.5270746502409387,0.4729253497590615,0.5125218959271542,17.0,1.0,13.0,0.5270746502409387,0.4729253497590615
73,poly6_87150.uai,20,0.2984402775693415,0.7093749063446635,0.2906250936553365,0.7015597224306588,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4865943181641735,0.5270746502409387,0.4729253497590615,0.5134056818358267,19.0,1.0,14.0,0.4865943181641735,0.5134056818358267
74,poly6_87150.uai,20,0.2984167300724723,0.7093843113531336,0.2906156886468664,0.7015832699275277,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4865943181641735,0.5270746502409387,0.4729253497590615,0.5134056818358267,24.0,1.0,15.0,0.5130680458098341,0.48693195419016594
75,poly6_87150.uai,20,0.2984167300724723,0.7093843113531336,0.2906156886468664,0.7015832699275277,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4865943181641735,0.5270746502409387,0.4729253497590615,0.5134056818358267,20.0,1.0,16.0,0.5214011962238834,0.4785988037761165
76,poly6_87150.uai,20,0.2984167300724723,0.7093843113531336,0.2906156886468664,0.7015832699275277,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4865943181641735,0.5270746502409387,0.4729253497590615,0.5134056818358267,14.0,1.0,17.0,0.5183989081392419,0.48160109186075795
77,poly6_87150.uai,20,0.2984167300724723,0.7093843113531336,0.2906156886468664,0.7015832699275277,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4865943181641735,0.5270746502409387,0.4729253497590615,0.5134056818358267,31.0,1.0,18.0,0.4905760649500605,0.5094239350499393
78,poly6_87150.uai,20,0.2984167300724723,0.7093843113531336,0.2906156886468664,0.7015832699275277,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4865943181641735,0.5270746502409387,0.4729253497590615,0.5134056818358267,22.0,1.0,19.0,0.5212515871088477,0.47874841289115244
79,poly6_87150.uai,20,0.2984167300724723,0.7093843113531336,0.2906156886468664,0.7015832699275277,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4865943181641735,0.5270746502409387,0.4729253497590615,0.5134056818358267,20.0,1.0,20.0,0.5224335089903244,0.47756649100967574
80,poly6_59370.uai,20,0.4532386743355315,0.4532386743355315,0.5467613256644686,0.5467613256644686,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.45323867433553133,0.45323867433553133,0.5467613256644683,0.5467613256644683,62.0,1.0,1.0,0.45323867433553133,0.5467613256644683
81,poly6_59370.uai,20,0.42190435339972326,0.48879567740611995,0.51120432259388,0.5780956466002768,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.45323867433553133,0.4584963132057694,0.5415036867942307,0.5467613256644683,53.0,1.0,2.0,0.4584963132057694,0.5415036867942307
82,poly6_59370.uai,20,0.41422158727513225,0.49350111291790766,0.5064988870820923,0.5857784127248677,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.4491858645021041,0.4584963132057694,0.5415036867942307,0.5508141354978958,62.0,1.0,3.0,0.4491858645021041,0.5508141354978958
83,poly6_59370.uai,20,0.41407350801258197,0.49378463290085495,0.506215367099145,0.585926491987418,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.4491858645021041,0.4584963132057694,0.5415036867942307,0.5508141354978958,57.0,1.0,4.0,0.44970461654727123,0.5502953834527288
84,poly6_59370.uai,20,0.41393511058749166,0.49404961555221205,0.505950384447788,0.5860648894125083,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.4491858645021041,0.4584963132057694,0.5415036867942307,0.5508141354978958,98.0,1.0,5.0,0.4575511597529377,0.5424488402470626
85,poly6_59370.uai,20,0.3973327647535528,0.5016935473666158,0.4983064526333843,0.6026672352464472,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.43452273440981715,0.4584963132057694,0.5415036867942307,0.5654772655901827,23.0,1.0,6.0,0.43452273440981715,0.5654772655901827
86,poly6_59370.uai,20,0.3927417109881727,0.5038122671188945,0.4961877328811055,0.6072582890118272,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.43452273440981715,0.4584963132057694,0.5415036867942307,0.5654772655901827,84.0,1.0,7.0,0.4410711105401528,0.558928889459847
87,poly6_59370.uai,20,0.3927417109881727,0.5038122671188945,0.4961877328811055,0.6072582890118272,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.43452273440981715,0.4584963132057694,0.5415036867942307,0.5654772655901827,58.0,1.0,8.0,0.4484116561807938,0.5515883438192063
88,poly6_59370.uai,20,0.3876985764114966,0.5061176051721874,0.49388239482781265,0.6123014235885034,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.43163612633911863,0.4584963132057694,0.5415036867942307,0.5683638736608816,48.0,1.0,9.0,0.43163612633911863,0.5683638736608816
89,poly6_59370.uai,20,0.3853593124572571,0.5071869389621969,0.49281306103780315,0.6146406875427429,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.43111532970490474,0.4584963132057694,0.5415036867942307,0.5688846702950954,64.0,1.0,10.0,0.43111532970490474,0.5688846702950954
90,poly6_59370.uai,20,0.3853593124572571,0.5072585667135113,0.4927414332864887,0.6146406875427429,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.42944746733452177,0.4584963132057694,0.5415036867942307,0.570552532665478,67.0,1.0,11.0,0.42944746733452177,0.570552532665478
91,poly6_59370.uai,20,0.38292456952920356,0.5075073318376558,0.4924926681623442,0.6170754304707964,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.42944746733452177,0.4584963132057694,0.5415036867942307,0.570552532665478,75.0,1.0,12.0,0.4439137019475008,0.5560862980524993
92,poly6_59370.uai,20,0.38292456952920356,0.5075073318376558,0.4924926681623442,0.6170754304707964,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.42944746733452177,0.4584963132057694,0.5415036867942307,0.570552532665478,65.0,1.0,13.0,0.43035951471147676,0.5696404852885232
93,poly6_59370.uai,20,0.38272837869916276,0.5075788267843678,0.49242117321563217,0.6172716213008372,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.42885542590088344,0.4584963132057694,0.5415036867942307,0.5711445740991166,63.0,1.0,14.0,0.42885542590088344,0.5711445740991166
94,poly6_59370.uai,20,0.38272837869916276,0.5075788267843678,0.49242117321563217,0.6172716213008372,0.42005087999999996,0.4624444800000001,0.53755552,0.57994912,0.42885542590088344,0.4584963132057694,0.5415036867942307,0.5711445740991166,56.0,1.0,15.0,0.45050266924745586,0.549497330752544
