,model,numberPoints,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,em_iter,num_points
202,poly6_28808.uai,20,0.5701292263158688,0.5893155195720461,0.4106844804279539,0.4298707736841311,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5776868922985112,0.5816737081269951,0.41832629187300496,0.4223131077014886,23.0,3.0
203,poly6_28808.uai,20,0.5701292263158688,0.5893155195720461,0.4106844804279539,0.4298707736841311,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5776868922985112,0.5816737081269951,0.41832629187300496,0.4223131077014886,28.0,4.0
204,poly6_28808.uai,20,0.569820020660073,0.5893155195720461,0.4106844804279539,0.430179979339927,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,25.0,5.0
205,poly6_28808.uai,20,0.5656101879027553,0.5932961989702591,0.4067038010297409,0.434389812097245,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,27.0,6.0
206,poly6_28808.uai,20,0.5656101879027553,0.5932961989702591,0.4067038010297409,0.434389812097245,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,22.0,7.0
207,poly6_28808.uai,20,0.5656101879027553,0.5932961989702591,0.4067038010297409,0.434389812097245,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,30.0,8.0
208,poly6_28808.uai,20,0.5656101879027553,0.5932961989702591,0.4067038010297409,0.434389812097245,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,19.0,9.0
209,poly6_28808.uai,20,0.5655496566472982,0.5933523717340697,0.4066476282659303,0.4344503433527019,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,24.0,10.0
210,poly6_28808.uai,20,0.5655496566472982,0.5933523717340697,0.4066476282659303,0.4344503433527019,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,24.0,11.0
211,poly6_28808.uai,20,0.5650911667667439,0.5937935997483272,0.4062064002516728,0.4349088332332564,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,23.0,12.0
212,poly6_28808.uai,20,0.5645083558980019,0.5943473067486704,0.4056526932513295,0.43549164410199814,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5774803779143332,0.5816737081269951,0.41832629187300496,0.4225196220856664,28.0,13.0
