,model,numberPoints,Pcn0_lbound,Pcn0_ubound,Pcn1_lbound,Pcn1_ubound,Ptrue0_lbound,Ptrue0_ubound,Ptrue1_lbound,Ptrue1_ubound,Puq0_lbound,Puq0_ubound,Puq1_lbound,Puq1_ubound,num_points
189,poly6_39497.uai,20,0.02046822571393252,0.08773907579197135,0.9122609242080286,0.9795317742860675,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.06467456169733674,0.9353254383026635,0.9734286974864412,10.0
190,poly6_39497.uai,20,0.02046822571393252,0.08777217336866792,0.9122278266313321,0.9795317742860675,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.06467456169733674,0.9353254383026635,0.9734286974864412,11.0
191,poly6_39497.uai,20,0.02046344243006634,0.08791318653839802,0.912086813461602,0.9795365575699336,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.06467456169733674,0.9353254383026635,0.9734286974864412,12.0
192,poly6_39497.uai,20,0.02046344243006613,0.08791318653839761,0.912086813461602,0.9795365575699341,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.06467456169733674,0.9353254383026635,0.9734286974864412,13.0
193,poly6_39497.uai,20,0.020384439894271862,0.09024962451738455,0.9097503754826155,0.9796155601057281,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.0684600516587753,0.9315399483412243,0.9734286974864412,14.0
194,poly6_39497.uai,20,0.020384439894271862,0.09024962451738455,0.9097503754826155,0.9796155601057281,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.0684600516587753,0.9315399483412243,0.9734286974864412,15.0
195,poly6_39497.uai,20,0.020384439894271862,0.09024962451738455,0.9097503754826155,0.9796155601057281,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.0684600516587753,0.9315399483412243,0.9734286974864412,16.0
196,poly6_39497.uai,20,0.02002302323004063,0.09024962451738455,0.9097503754826155,0.9799769767699595,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.0684600516587753,0.9315399483412243,0.9734286974864412,17.0
197,poly6_39497.uai,20,0.02002302323004124,0.09024962451738576,0.9097503754826142,0.9799769767699584,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.0684600516587753,0.9315399483412243,0.9734286974864412,18.0
198,poly6_39497.uai,20,0.02002302323004124,0.09024962451738576,0.9097503754826142,0.9799769767699584,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.0684600516587753,0.9315399483412243,0.9734286974864412,19.0
199,poly6_39497.uai,20,0.02002302323004124,0.09024962451738576,0.9097503754826142,0.9799769767699584,0.03713376,0.044678079999999995,0.95532192,0.96286624,0.026571302513559047,0.0684600516587753,0.9315399483412243,0.9734286974864412,20.0
200,poly6_28808.uai,20,0.5763005535938147,0.5763005535938147,0.42369944640618523,0.42369944640618523,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5763005535938147,0.5763005535938147,0.42369944640618523,0.42369944640618523,1.0
201,poly6_28808.uai,20,0.5451311105477491,0.5876044891368287,0.4123955108631713,0.45486888945225096,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5763005535938147,0.42369944640618523,0.44249299005441994,2.0
202,poly6_28808.uai,20,0.5448086368640379,0.5920726382374641,0.4079273617625359,0.4551913631359621,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,3.0
203,poly6_28808.uai,20,0.5448086368640379,0.5920726382374641,0.4079273617625359,0.4551913631359621,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,4.0
204,poly6_28808.uai,20,0.5448086368640379,0.5920726382374641,0.4079273617625359,0.4551913631359621,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,5.0
205,poly6_28808.uai,20,0.5392984268440919,0.5968225949684195,0.40317740503158045,0.46070157315590815,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,6.0
206,poly6_28808.uai,20,0.5392984268440919,0.5968225949684195,0.40317740503158045,0.46070157315590815,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,7.0
207,poly6_28808.uai,20,0.5392984268440919,0.5968225949684195,0.40317740503158045,0.46070157315590815,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,8.0
208,poly6_28808.uai,20,0.5392984268440919,0.5968225949684195,0.40317740503158045,0.46070157315590815,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,9.0
209,poly6_28808.uai,20,0.5391763484487296,0.5970398601943998,0.4029601398056002,0.4608236515512703,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,10.0
210,poly6_28808.uai,20,0.5391763484487296,0.5970398601943998,0.4029601398056002,0.4608236515512703,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,11.0
211,poly6_28808.uai,20,0.5389339769887879,0.5971571656458928,0.4028428343541072,0.4610660230112122,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,12.0
212,poly6_28808.uai,20,0.5389104076957513,0.5971654189911019,0.4028345810088982,0.4610895923042488,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,13.0
213,poly6_28808.uai,20,0.5385437099115656,0.5974298051024731,0.4025701948975269,0.4614562900884344,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,14.0
214,poly6_28808.uai,20,0.5385437099115656,0.5974298051024731,0.4025701948975269,0.4614562900884344,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,15.0
215,poly6_28808.uai,20,0.5385437099115656,0.5974298051024731,0.4025701948975269,0.4614562900884344,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,16.0
216,poly6_28808.uai,20,0.5385437099115656,0.5974298051024731,0.4025701948975269,0.4614562900884344,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,17.0
217,poly6_28808.uai,20,0.5385437099115656,0.5974298051024731,0.4025701948975269,0.4614562900884344,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,18.0
218,poly6_28808.uai,20,0.5385437099115656,0.5974298051024731,0.4025701948975269,0.4614562900884344,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,19.0
219,poly6_28808.uai,20,0.5385437099115656,0.5974298051024731,0.4025701948975269,0.4614562900884344,0.56274132,0.58180632,0.41819368000000007,0.43725868,0.5575070099455799,0.5806739965188977,0.4193260034811024,0.44249299005441994,20.0
220,poly6_87150.uai,20,0.4877982676402955,0.4877982676402955,0.5122017323597045,0.5122017323597045,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877982676402956,0.4877982676402956,0.5122017323597046,0.5122017323597046,1.0
221,poly6_87150.uai,20,0.43370180753849624,0.5520740069894768,0.4479259930105231,0.5662981924615038,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877982676402956,0.4986968011530433,0.5013031988469568,0.5122017323597046,2.0
222,poly6_87150.uai,20,0.38936551293117466,0.6047433928407457,0.39525660715925454,0.6106344870688256,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877982676402956,0.5074843453060142,0.4925156546939859,0.5122017323597046,3.0
223,poly6_87150.uai,20,0.34590818333071005,0.6550594123485975,0.34494058765140273,0.65409181666929,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877982676402956,0.5181780004317643,0.48182199956823585,0.5122017323597046,4.0
224,poly6_87150.uai,20,0.3078557652516355,0.6998444759457194,0.30015552405428086,0.6921442347483645,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877982676402956,0.523654678675642,0.4763453213243578,0.5122017323597046,5.0
225,poly6_87150.uai,20,0.3078557652516355,0.6998444759457194,0.30015552405428086,0.6921442347483645,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877982676402956,0.523654678675642,0.4763453213243578,0.5122017323597046,6.0
226,poly6_87150.uai,20,0.3050024523161637,0.7011478857879355,0.2988521142120645,0.6949975476838364,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877982676402956,0.523654678675642,0.4763453213243578,0.5122017323597046,7.0
227,poly6_87150.uai,20,0.3015022911746669,0.7025509677250636,0.29744903227493635,0.6984977088253331,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877982676402956,0.523654678675642,0.4763453213243578,0.5122017323597046,8.0
228,poly6_87150.uai,20,0.3015022911746669,0.7025509677250636,0.29744903227493635,0.6984977088253331,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877982676402956,0.5241376374345662,0.47586236256543357,0.5122017323597046,9.0
229,poly6_87150.uai,20,0.3015022911746669,0.7035965380162099,0.29640346198379014,0.6984977088253331,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877982676402956,0.5241376374345662,0.47586236256543357,0.5122017323597046,10.0
230,poly6_87150.uai,20,0.2999642628868159,0.7105969618401496,0.28940303815985063,0.7000357371131841,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877982676402956,0.5330877325764675,0.46691226742353237,0.5122017323597046,11.0
231,poly6_87150.uai,20,0.2999642628868159,0.7105969618401496,0.28940303815985063,0.7000357371131841,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877982676402956,0.5330877325764675,0.46691226742353237,0.5122017323597046,12.0
232,poly6_87150.uai,20,0.2920784493548676,0.7195949798628023,0.28040502013719776,0.7079215506451324,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877982676402956,0.5330877325764675,0.46691226742353237,0.5122017323597046,13.0
233,poly6_87150.uai,20,0.29004657981942883,0.721147567903979,0.27885243209602095,0.7099534201805712,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877227373052787,0.5330877325764675,0.46691226742353237,0.5122772626947212,14.0
234,poly6_87150.uai,20,0.29004657981942883,0.721147567903979,0.27885243209602095,0.7099534201805712,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877227373052787,0.5330877325764675,0.46691226742353237,0.5122772626947212,15.0
235,poly6_87150.uai,20,0.29004657981942883,0.721147567903979,0.27885243209602095,0.7099534201805712,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877227373052787,0.5330877325764675,0.46691226742353237,0.5122772626947212,16.0
236,poly6_87150.uai,20,0.29004657981942883,0.721147567903979,0.27885243209602095,0.7099534201805712,0.3003666400000001,0.7234746400000001,0.27652536,0.69963336,0.4877227373052787,0.5330877325764675,0.46691226742353237,0.5122772626947212,17.0
